cites,authors,title,year,source,publisher,articleurl,citesurl,gsrank,querydate,type,doi,issn,citationurl,volume,issue,startpage,endpage,ecc,citesperyear,citesperauthor,authorcount,age,abstract,fulltexturl,relatedurl
24,"Swapnil Sayan Saha, S. Rahman, Miftahul Jannat Rasna, A. M. Mahfuzul Islam, Md. Atiqur Rahman Ahad",DU-MD: An Open-Source Human Action Dataset for Ubiquitous Wearable Sensors,2018,,,,,275,8/22/24 15:04,,10.1109/ICIEV.2018.8641051,,,,,,,24,4,5,5,6,"Human Action Recognition (HAR) in healthcare amongst senior citizens focuses on remote surveillance, healthcare monitoring and fall detection. The wearable approach, in particular, wrist-mounted sensors for HAR is most favorable when qualitative characteristics, parameter complexities and market projections are considered. Machine learning models for Activities of Daily Living (ADL) / fall detection require large, hardware-independent and comprehensive ADL datasets exhibiting statistical variance and closeness to real life cases. However, there is a lack of public motion traces filling in all necessary obligations. In this context, the University of Dhaka (DU) Mobility Dataset (MD) was built using 25 subjects (out of 50) with 10 ADL (7 basic ADL and 3 falls), amounting to 2500 (out of a final 5000) training sets using a single wrist-mounted wearable sensor. Some existing public databases have been compared extensively and assembly of the wearable sensor using the recently developed UTokyo Trillion Node Engine Project is illustrated. Statistical tests have been carried out to ensure diversity whilst accuracy of the dataset using existing statistical mechanisms have been acknowledged. Promising diversity and accuracy make this dataset suitable for use in wrist-mounted healthcare monitoring systems.",,
24,"Jovana Z Milanovic, Predrag Milanović, Rastislav Kragic, M. Kostić","""Do-It-Yourself"" reliable pH-stat device by using open-source software, inexpensive hardware and available laboratory equipment",2018,,,,,129,8/22/24 15:04,,10.1371/journal.pone.0193744,,,,,,,24,4,6,4,6,"In this paper, we present the construction of a reliable and inexpensive pH stat device, by using open-source “OpenPhControl” software, inexpensive hardware (a peristaltic and a syringe pump, Arduino, a step motor…), readily available laboratory devices: a pH meter, a computer, a webcam, and some 3D printed parts. We provide a methodology for the design, development and test results of each part of the device, as well as of the entire system. In addition to dosing reagents by means of a low-cost peristaltic pump, we also present carefully controlled dosing of reagents by an open-source syringe pump. The upgrading of the basic open-source syringe pump is given in terms of pump control and application of a larger syringe. In addition to the basic functions of pH stat, i.e. pH value measurement and maintenance, an improvement allowing the device to be used for potentiometric titration has been made as well. We have demonstrated the device’s utility when applied for cellulose fibers oxidation with 2,2,6,6-tetramethylpiperidine-1-oxyl radical, i.e. for TEMPO-mediated oxidation. In support of this, we present the results obtained for the oxidation kinetics, the consumption of added reagent and experimental repeatability. Considering that the open-source scientific tools are available to everyone, and that researchers can construct and adjust the device according to their needs, as well as, that the total cost of the open-source pH stat device, excluding the existing laboratory equipment (pH meter, computer and glossary) was less than 150 EUR, we believe that, at a small fraction of the cost of available commercial offers, our open-source pH stat can significantly improve experimental work where the use of pH stat is necessary.",,
24,"E Vasey, S Ko, M Jeon",In-vehicle affect detection system: Identification of emotional arousal by monitoring the driver and driving style,2018,Adjunct proceedings of the 10th international …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3239092.3267417,https://scholar.google.com/scholar?cites=13027031620613265386&as_sdt=2005&sciodt=2007&hl=en,325,8/22/24 10:20,,10.1145/3239092.3267417,,,,,,,24,4,8,3,6,… OpenXC is an open-source hardware and software platform developed by Ford Motor Company [9] for reading real-time data from a vehicle’s controller area network (CAN) bus using …,https://dl.acm.org/doi/pdf/10.1145/3239092.3267417,https://scholar.google.com/scholar?q=related:6ldvID1QybQJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007
24,"Jose A. Carballo, Javier Bonilla, Lidia Roca, Manuel Berenguel",New low-cost solar tracking system based on open source hardware for educational purposes,2018,Solar Energy,Pergamon-Elsevier Science Ltd,,,115,8/22/24 16:58,Article,10.1016/j.solener.2018.09.064,0038-092X,,174,,826,836,24,4,6,4,6,"In this paper, due to the detected educational demands regarding automatic control and training in management of solar tracker systems, a small prototype based on low cost open source hardware and computer vision is built to test the control algorithms developed in Mathematica and Simulink. The new prototype has been developed with the aim of being a powerful tool for a wide range of applications regarding to the learning of automatic in solar energy. Finally, its educational application is discussed.",,
24,"A Delfanti, J Söderberg",Repurposing the hacker. Three cycles of recuperation in the evolution of hacking and capitalism,2018,,escholarship.org,https://escholarship.org/uc/item/9c86493g,https://scholar.google.com/scholar?cites=13530650272530333213&as_sdt=2005&sciodt=2007&hl=en,383,8/22/24 10:20,,,,,,,,,24,4,12,2,6,"… Note to be taken, our proposition is not to produce an exact, empirical chronology over past … Industries that it would abandon open hardware? Collective representations of idealised …",https://escholarship.org/content/qt9c86493g/qt9c86493g_noSplash_a46edaba0a85504a5a7bf0b7e19409f0.pdf,https://scholar.google.com/scholar?q=related:HX42AryGxrsJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007
23,P. Rey-Mazón,Public Lab: Community-Based Approaches to Urban and Environmental Health and Justice,2018,Science and Engineering Ethics,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046495122&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046495122&origin=inward,193,8/22/24 16:58,Article,10.1007/s11948-018-0059-8,1353-3452,https://api.elsevier.com/content/abstract/scopus_id/85046495122,24,3,971,997,23,3.83,23,1,6,,,
23,S. Oberloier,Open source low-cost power monitoring system,2018,HardwareX,,https://api.elsevier.com/content/article/eid/1-s2.0-S2468067218300610,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054443249&origin=inward,192,8/22/24 16:58,Article,10.1016/j.ohx.2018.e00044,2468-0672,https://api.elsevier.com/content/abstract/scopus_id/85054443249,4,,,,23,3.83,23,1,6,,,
23,"K. Angstadt, J. Wadden, V. Dang, Ted Xie, D. Kramp, Westley Weimer, Mircea R. Stan, K. Skadron","MNCaRT: An Open-Source, Multi-Architecture Automata-Processing Research and Execution Ecosystem",2018,,,,,257,8/22/24 15:04,,10.1109/LCA.2017.2780105,,,,,,,23,3.83,3,8,6,"We present MNCaRT, a comprehensive software ecosystem for the study and use of automata processing across hardware platforms. Tool support includes manipulation of automata, execution of complex machines, high-speed processing of NFAs and DFAs, and compilation of regular expressions. We provide engines to execute automata on CPUs (with VASim and Intel Hyperscan), GPUs (with custom DFA and NFA engines), and FPGAs (with an HDL translator). We also introduce MNRL, an open-source, general-purpose and extensible state machine representation language developed to support MNCaRT. The representation is flexible enough to support traditional finite automata (NFAs, DFAs) while also supporting more complex machines, such as those which propagate multi-bit signals between processing elements. We hope that our ecosystem and representation language stimulates new efforts to develop efficient and specialized automata processing applications.",,
23,M. Miah,Intelligent Range-Only Mapping and Navigation for Mobile Robots,2018,IEEE Transactions on Industrial Informatics,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85038364732&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85038364732&origin=inward,194,8/22/24 16:58,Article,10.1109/TII.2017.2780247,1551-3203,https://api.elsevier.com/content/abstract/scopus_id/85038364732,14,3,1164,1174,23,3.83,23,1,6,,,
22,"Sergio Trilles, Alberto Gonzalez-Perez, Joaquin Huerta",A Comprehensive IoT Node Proposal Using Open Hardware. A Smart Farming Use Case to Monitor Vineyards,2018,Electronics,Mdpi,,,125,8/22/24 16:58,Article,10.3390/electronics7120419,2079-9292,,7,12,,,22,3.67,7,3,6,"The last decade has witnessed a significant reduction in prices and an increased performance of electronic components, coupled with the influence of the shift towards the generation of open resources, both in terms of knowledge (open access), programs (open-source software), and components (open hardware). This situation has produced different effects in today's society, among which is the empowerment of citizens, called makers, who are themselves able to generate citizen science or build assembly developments. Situated in the context described above, the current study follows a Do-It-Yourself (DIY) approach. In this way, it attempts to define a conceptual design of an Internet of Things (IoT) node, which is reproducible at both physical and behavioral levels, to build IoT nodes which can cover any scenario. To test this conceptual design, this study proposes a sensorization node to monitor meteorological phenomena. The node is called SEnviro (node) and features different improvements such as: the possibility of remote updates using Over-the-Air (OTA) updates; autonomy, using 3G connectivity, a solar panel, and applied energy strategies to prolong its life; and replicability, because it is made up of open hardware and other elements such as 3D-printed pieces. The node is validated in the field of smart agriculture, with the aim of monitoring different meteorological phenomena, which will be used as input to disease detection models to detect possible diseases within vineyards.",,
21,"María Angeles Rodríguez, L. Cuenca, Á. O. Bas",FIWARE Open Source Standard Platform in Smart Farming - A Review,2018,,,,,264,8/22/24 15:04,,10.1007/978-3-319-99127-6_50,,,,,,,21,3.5,7,3,6,,,
20,"Dimitri Fichou, Gertrud E. Morlock",Office Chromatography: Miniaturized All-in-One Open-Source System for Planar Chromatography,2018,Analytical Chemistry,Amer Chemical Soc,,,142,8/22/24 16:58,Article,10.1021/acs.analchem.8b02866,0003-2700,,90,21,12647,12654,20,3.33,10,2,6,"Current high-performance-thin-layer-chromatography instrumentation is offline and stepwise automated. However, moderate miniaturization offers many advantages and together with the transfer of modern print and media technologies to the field of chromatography (office chromatography) it opens up new avenues. This is demonstrated in an allin-one open-source system developed for planar chromatography and especially for ultrathin-layer chromatography. Using an InkShield board to control a thermal inkjet cartridge, picoliter drops were printed at a resolution of 96 dpi on the adsorbent layer. Using Marlin, a popular firmware in 3D printing, Cartesian movement of the print head was made possible for full control of the printing process. Open-source software was developed to control the device in each operation step. Sample solutions and mobile phase were inkjet-printed, exemplarily shown for the analysis of dye- or paraben-mixture solutions. Light-emitting diodes (LEDs) were investigated for documentation. For example, deep UV LEDs gave access to 254 nm light, and RGB LEDs gave access to the visible-light range. Calibration functions with correlation coefficients superior to 0.999 were obtained by videodensitometry. The developed modular open-source hardware was compact (26 X 31 X 26 cm(3)), light (<3 kg), and affordable ((sic)810). For the given analyses, the footprint of current instrumentation needed was miniaturized by a factor of 9. The highly reduced material design complies with green chemistry and lean laboratory. The design and instruction to reproduce the all-in-one open-source system were made freely available at https://github.com/OfficeChromatography. It is intended to boost progress and understanding by the nature of do it yourself.",,
19,"A. Alami, Y. Dittrich, A. Wąsowski",Influencers of Quality Assurance in an Open Source Community,2018,,,,,267,8/22/24 15:04,,10.1145/3195836.3195853,,,,,,,19,3.17,6,3,6,"ROS (Robot Operating System) is an open source community in robotics that is developing standard robotics operating system facilities such as hardware abstraction, low-level device control, communication middleware, and a wide range of software components for robotics functionality. This paper studies the quality assurance practices of the ROS community. We use qualitative methods to understand how ideology, priorities of the community, culture, sustainability, complexity, and adaptability of the community affect the implementation of quality assurance practices. Our analysis suggests that software engineering practices require social and cultural alignment and adaptation to the community particularities to achieve seamless implementation in open source environments. This alignment should be incorporated into the design and implementation of quality assurance practices in open source communities.",,
19,"Jérémy Bonvoisin, Tom Buchert, Maurice Preidel, Rainer G. Stark",How participative is open source hardware? Insights from online repository mining,2018,Design Science,Cambridge University Press (CUP),http://dx.doi.org/10.1017/dsj.2018.15,,238,8/22/24 15:14,journal-article,10.1017/dsj.2018.15,2053-4701,,4,,,,19,3.17,5,4,6,"Open Source Hardware (OSH) is an increasingly viable approach to intellectual property management extending the principles of Open Source Software (OSS) to the domain of physical products. These principles support the development of products in transparent processes allowing the participation of any interested person. While increasing numbers of products have been released as OSH, little is known on the prevalence of participative development practices in this emerging field. It remains unclear to which extent the transparent and participatory processes known from software reached hardware product development. To fill this gap, this paper applies repository mining techniques to investigate the transparency and workload distribution of 105 OSH product development projects. The results highlight a certain heterogeneity of practices filling a continuum between public and private development settings. They reveal different organizational patterns with different levels of centralization and distribution. Nonetheless, they clearly indicate the expansion of the open source development model from software into the realms of physical products and provide the first large-scale empirical evidence of this recent evolution. Therewith, this article gives body to an emerging phenomenon and contributes to give it a place in the scientific debate. It delivers categories to delineate practices, techniques to investigate them in further detail as well as a large dataset of exemplary OSH projects. The discussion of first results signposts avenues for a stream of research aiming at understanding stakeholder interactions at work in new product innovation practices in order to enable institutions and industry in providing appropriate responses.",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/S205347011800015X,
19,"JP Ferdinand, Ferdinand, Mahagaonkar",Entrepreneurship in innovation communities,2018,,Springer,https://link.springer.com/content/pdf/10.1007/978-3-319-66842-0.pdf,https://scholar.google.com/scholar?cites=7200024389044461206&as_sdt=2005&sciodt=2007&hl=en,303,8/22/24 10:20,BOOK,10.1007/978-3-319-66842-0,,,,,,,19,3.17,6,3,6,"… of open source hardware. In the next paragraphs, I will nevertheless outline the general backgrounds and basics of open source hardware before … I start my empirical investigation with a …",,https://scholar.google.com/scholar?q=related:lt4k0wig62MJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007
19,"Gabriele Valentini, Anthony Antoun, Marco Trabattoni, Bernat Wiandt, Yasumasa Tamura, Etienne Hocquard, Vito Trianni, Marco Dorigo",Kilogrid: a novel experimental environment for the Kilobot robot,2018,Swarm Intelligence,Springer,,,148,8/22/24 16:58,Article,10.1007/s11721-018-0155-z,1935-3812,,12,3,245,266,19,3.17,2,8,6,"We present the Kilogrid, an open-source virtualization environment and data logging manager for the Kilobot robot, Kilobot for short. The Kilogrid has been designed to extend the sensory-motor abilities of the Kilobot, to simplify the task of collecting data during experiments, and to provide researchers with a tool to fine-control the experimental setup and its parameters. Based on the design of the Kilobot and compatible with existing hardware, the Kilogrid is a modular system composed of a grid of computing nodes, or modules that provides a bidirectional communication channel between the Kilobots and a remote workstation. In this paper, we describe the hardware and software architecture of the Kilogrid system as well as its functioning to accompany its release as a new open hardware tool for the swarm robotics community. We demonstrate the capabilities of the Kilogrid using a 200-module Kilogrid, swarms of up to 100 Kilobots, and four different case studies: exploration and obstacle avoidance, site selection based on multiple gradients, plant watering, and pheromone-based foraging. Through this set of case studies, we show how the Kilogrid allows the experimenter to virtualize sensors and actuators not available to the Kilobot and to automatize the collection of data essential for the analysis of the experiments.",,
19,"Pablo Rey-Mazon, Hagit Keysar, Shannon Dosemagen, Catherine D'Ignazio, Don Blair",Public Lab: Community-Based Approaches to Urban and Environmental Health and Justice,2018,Science And Engineering Ethics,Springer,,,147,8/22/24 16:58,Article,10.1007/s11948-018-0059-8,1353-3452,,24,3,971,997,19,3.17,4,5,6,"This paper explores three cases of Do-It-Yourself, open-source technologies developed within the diverse array of topics and themes in the communities around the Public Laboratory for Open Technology and Science (Public Lab). These cases focus on aerial mapping, water quality monitoring and civic science practices. The techniques discussed have in common the use of accessible, community-built technologies for acquiring data. They are also concerned with embedding collaborative and open source principles into the objects, tools, social formations and data sharing practices that emerge from these inquiries. The focus is on developing processes of collaborative design and experimentation through material engagement with technology and issues of concern. Problem-solving, here, is a tactic, while the strategy is an ongoing engagement with the problem of participation in its technological, social and political dimensions especially considering the increasing centralization and specialization of scientific and technological expertise. The authors also discuss and reflect on the Public Lab's approach to civic science in light of ideas and practices of citizen/civic veillance, or ""sousveillance"", by emphasizing people before data, and by investigating the new ways of seeing and doing that this shift in perspective might provide.",,
19,"Karol P. Szymula, Michael S. Magaraci, Michael Patterson, Andrew Clark, Sevile G. Mannickarottu, B. Chow",An Open-Source Plate Reader,2018,,,,,884,8/22/24 15:04,,10.1101/413781,,,,,,,19,3.17,3,6,6,"Microplate readers are foundational instruments in experimental biology and bioengineering that enable multiplexed spectrophotometric measurements. To enhance their accessibility, we here report the design, construction, validation, and benchmarking of an open-source microplate reader. The system features full-spectrum absorbance and fluorescence emission detection, in situ optogenetic stimulation, and stand-alone touch screen programming of automated assay protocols. The total system costs <$3500, a fraction of the cost of commercial plate readers, and can detect the fluorescence of common dyes down to ∼10 nanomolar concentration. Functional capabilities were demonstrated in context of synthetic biology, optogenetics, and photosensory biology: by steady-state measurements of ligand-induced reporter gene expression in a model of bacterial quorum sensing, and by flavin photocycling kinetic measurements of a LOV (light-oxygen-voltage) domain photoreceptor used for optogenetic transcriptional activation. Fully detailed guides for assembling the device and automating it using the custom Python-based API (Application Program Interface) are provided. This work contributes a key technology to the growing community-wide infrastructure of open-source biology-focused hardware, whose creation is facilitated by rapid prototyping capabilities and low-cost electronics, optoelectronics, and microcomputers. Table of Contents Graphic:",,
18,"Gabriel Glotz, C. Oliver Kappe",Design and construction of an open source-based photometer and its applications in flow chemistry,2018,Reaction Chemistry & Engineering,Royal Soc Chemistry,,,162,8/22/24 16:58,Article,10.1039/c8re00070k,2058-9883,,3,4,478,486,18,3,9,2,6,"The design and construction of a low-cost and compact USB photometer based on open source hardware and software is described. The device, featuring a 1 ms sample acquisition time, utilizes a single interchangeable light emitting diode (LED) as a light source in combination with photodiode detectors and a Texas Instruments LaunchPad as the main control unit. An appropriately constructed flow cell can be connected to a flow reactor made out of transparent polymeric material such as perfluoroalkoxy (PFA) tubing. The flow cell can be moved to different positions of the tube in order to take measurements at different residence times without having to disassemble the photometer or the flow reactor system. The bespoke photometer was used to determine the residence time distribution (RTD) of various microreactors/micromixers, as well as for measuring the reaction rate constant for the base-induced hydrolysis of p-nitrophenol acetate in a biphasic segmented flow system. Owing to the 1 ms sample acquisition time of the novel device the lengths of individual segments can be measured in real time.",,
18,"Md Suruz Miah, Jacob Knoll, Kyle Hevrdejs",Intelligent Range-Only Mapping and Navigation for Mobile Robots,2018,Ieee Transactions On Industrial Informatics,Ieee-Inst Electrical Electronics Engineers Inc,,,163,8/22/24 16:58,Article,10.1109/TII.2017.2780247,1551-3203,,14,3,1164,1174,18,3,6,3,6,"Addressing the navigation (localization and motion control) problem of a mobile robot, coupled with its mapping problem, remains a significant challenge to date. The well-known simultaneous localization and mapping problem of mobile robots has been addressed in the literaturewithout specifically taking into account the robot's motion control tasks. Moreover, its implementation can cost more than the robot itself. Robot motion control strategies developed in the literature either 1) rely on sophisticated hardware platforms, 2) assume noise-free environment, or 3) are based on abstract theories, which are validated using computer simulations only. The current work solves the navigation and mapping problems of mobile robots using open-source hardware and range-only measurements from a network of radio sources. The hardware platform used in this work is customized such that it is cost-effective and easy-to-implement, addressing the aforementioned issues in developing motion control strategies. The current strategy permits the robot to estimate its position and orientation and builds a map of its operating environment using radio frequency signals received from radio sources. It then navigates through a path defined by a set of two-dimensional points on the ground using a motion control strategy in cooperation with a computational intelligence tool. The proposed robot navigation and mapping scheme was tested in an indoor laboratory environment and its performance was compared with the simulation counterpart using a commercial robot simulator.",,
18,"Bogdan Oniga, A. Munteanu, V. Dădârlat",Open-source multi-protocol gateway for Internet of Things,2018,,,,,885,8/22/24 15:04,,10.1109/ROEDUNET.2018.8514136,,,,,,,18,3,6,3,6,"Internet of Things (IoT) is becoming increasingly ubiquitous with global applicability in a very wide spectrum of commercial sectors, making use of diverse technologies for custom usage in certain environments. The diversity of applications and protocols and the custom needs for each environment introduce a big challenge for IoT applications, demanding the support of communication and message exchanges in implementations that aggregate diverse protocols. The paper addresses the design of an open-source multiprotocol gateway which supports two communication protocols, namely, Bluetooth Low Energy (BLE) and LoRa. The proposed gateway represents the bridge between the devices and the network server and transports the received messages via a standard format readable by the network server. The messages between the gateway and the network server are transported over the Message Queuing Telemetry Transport (MQTT) protocol. The paper details the implementation of the proposed multi-protocol gateway and highlights its benefits. In particular, the proposed gateway demonstrates support for multiple protocols on the same hardware base and eliminates the need of using multiple hardware components for each type of protocol.",,
17,"Chen Jinbo, Zhong Yu, Anthony Lam",Research on Monitoring Platform of Agricultural Product Circulation Efficiency Supported by Cloud Computing,2018,Wireless Personal Communications,Springer,,,172,8/22/24 16:58,Article,10.1007/s11277-018-5392-3,0929-6212,,102,4,3573,3587,17,2.83,6,3,6,"In order to fully use Internet of things to solve the agricultural fine production, fertilizer, fine and precise control, full traceability and other bottlenecks, and to solve the quality safety of agricultural products from the source and agriculture environmental pollution, a networking application system for modern agriculture is constructed, and networking intelligent gateway based on open source hardware is designed and developed, which realizes the video monitoring function based on motion detection. In addition, basic cloud platform system for modern agriculture network monitoring system is designed and achieved. Based on the RESTful interface service system provided by cloud platform, ExtJs client technology and WeChat re applied in the development and realization of the Demo system of an application layer. As a result, it shows part of application assumption of agricuture network monitoring system, and designs the big data processing and analysis module. What's more, the Hadoop platform is used to achieve massive data processing produced by applications of Internet of things, and combined with machine learning technology, the corresponding model is established. It is concluded that the best solution is given such as crop variety selection, production and cultivation management and time to market.",,
17,"Nasim Abbas, Fengqi Yu, Yang Fan",Intelligent Video Surveillance Platform for Wireless Multimedia Sensor Networks,2018,Applied Sciences-Basel,Mdpi,,,173,8/22/24 16:58,Article,10.3390/app8030348,2076-3417,,8,3,,,17,2.83,6,3,6,"Wireless multimedia sensor networks (WMSNs) are increasingly being deployed for surveillance and monitoring applications. WMSNs applications produce large amount of data, which require high transmission rates. An efficient and seamless delivery of multimedia services in WMSNs is still a challenging task. This article proposes an intelligent video surveillance platform (IVSP) for wireless multimedia sensor networks. IVSP presents the design of a networked system for joint rate control and error control of video over resource-constrained embedded devices. First, a combination of two different congestion indicators is introduced to differentiate between congestion levels and handle them accordingly. Second, a feedback-based rate controller is developed to maximize received video quality, in which sensor nodes can adaptively adjust their sending rates. Finally, a different retransmission mechanism for different packets is proposed. Lost packets can be stored temporarily and resend when free channel is available to avoid congestion. The core component of IVSP is an open source hardware platform, which is based on Raspberry Pi sensor nodes. IVSP is extensively evaluated on 7 Raspberry Pi sensor nodes. We present the results of 7-node real-world deployment of IVSP in a video surveillance application and show that it works well in long-term deployments.",,
17,"J. Bonvoisin, Robert Mies",Measuring Openness in Open Source Hardware with the Open-o-Meter,2018,,,,,64,8/22/24 15:04,,10.1016/J.PROCIR.2018.08.306,,,,,,,17,2.83,9,2,6,,,
16,"Luka Banović, Boštjan Vihar",Development of an Extruder for Open Source 3D Bioprinting,2018,Journal of Open Hardware,"University of Western Ontario, Western Libraries",http://dx.doi.org/10.5334/joh.6,,46,8/22/24 15:14,journal-article,10.5334/joh.6,2514-1708,,2,1,,,16,2.67,8,2,6,,https://doi.org/10.5334/joh.6,
16,Joshua M. Pearce,Sponsored Libre Research Agreements to Create Free and Open Source Software and Hardware,2018,,,,,133,8/22/24 15:04,,10.3390/INVENTIONS3030044,,,,,,,16,2.67,16,1,6,"As a growing number of companies reject intellectual property (IP) monopoly-based business models to embrace libre product development of free and open source hardware and software, there is an urgent need to refurbish the instruments of university-corporate research partnerships. These partnerships generally use a proprietary standard research agreement (PSRA), which for historical reasons contains significant IP monopoly language and restrictions for both the company and the university. Such standard research agreements thus create an artificial barrier to innovation as both companies using a libre model and universities they wish to collaborate with must invest significantly to restructure the contracts. To solve this problem, this article provides a new Sponsored Libre Research Agreement (SLRA). The differences between the agreements are detailed. The advantages of using an SLRA are provided for any type of company and include: (1) minimizing research investments on reporting requirements; (2) reducing delays related to confidentiality and publication embargos; and (3) reducing both transaction and legal costs as well as research time losses associated with IP. Moving to libre agreements both speeds up and reduces costs for setting up collaborative research. Under the SLRA, university researchers can spend more time innovating for the same investment.",,
15,"Catherine Rooney, Amar Seeam, Xavier Bellekens",Creation and Detection of Hardware Trojans Using Non-Invasive Off-The-Shelf Technologies,2018,Electronics,Mdpi,,,197,8/22/24 16:58,Article,10.3390/electronics7070124,2079-9292,,7,7,,,15,2.5,5,3,6,"As a result of the globalisation of the semiconductor design and fabrication processes, integrated circuits are becoming increasingly vulnerable to malicious attacks. The most concerning threats are hardware trojans. A hardware trojan is a malicious inclusion or alteration to the existing design of an integrated circuit, with the possible effects ranging from leakage of sensitive information to the complete destruction of the integrated circuit itself. While the majority of existing detection schemes focus on test-time, they all require expensive methodologies to detect hardware trojans. Off-the-shelf approaches have often been overlooked due to limited hardware resources and detection accuracy. With the advances in technologies and the democratisation of open-source hardware, however, these tools enable the detection of hardware trojans at reduced costs during or after production. In this manuscript, a hardware trojan is created and emulated on a consumer FPGA board. The experiments to detect the trojan in a dormant and active state are made using off-the-shelf technologies taking advantage of different techniques such as Power Analysis Reports, Side Channel Analysis and Thermal Measurements. Furthermore, multiple attempts to detect the trojan are demonstrated and benchmarked. Our simulations result in a state-of-the-art methodology to accurately detect the trojan in both dormant and active states using off-the-shelf hardware.",,
14,Joshua M. Pearce,Sponsored Libre Research Agreements to Create Free and Open Source Software and Hardware,2018,Inventions,MDPI AG,http://dx.doi.org/10.3390/inventions3030044,,221,8/22/24 15:14,journal-article,10.3390/inventions3030044,2411-5134,,3,3,44,44,14,2.33,14,1,6,"As a growing number of companies reject intellectual property (IP) monopoly-based business models to embrace libre product development of free and open source hardware and software, there is an urgent need to refurbish the instruments of university-corporate research partnerships. These partnerships generally use a proprietary standard research agreement (PSRA), which for historical reasons contains significant IP monopoly language and restrictions for both the company and the university. Such standard research agreements thus create an artificial barrier to innovation as both companies using a libre model and universities they wish to collaborate with must invest significantly to restructure the contracts. To solve this problem, this article provides a new Sponsored Libre Research Agreement (SLRA). The differences between the agreements are detailed. The advantages of using an SLRA are provided for any type of company and include: (1) minimizing research investments on reporting requirements; (2) reducing delays related to confidentiality and publication embargos; and (3) reducing both transaction and legal costs as well as research time losses associated with IP. Moving to libre agreements both speeds up and reduces costs for setting up collaborative research. Under the SLRA, university researchers can spend more time innovating for the same investment.",https://www.mdpi.com/2411-5134/3/3/44/pdf,
14,"F Buonafede, G Felice, F Lamperti, ...",Additive manufacturing and global value chains: an empirical investigation at the country level,2018,International Business in …,emerald.com,https://www.emerald.com/insight/content/doi/10.1108/S1745-886220180000013013/full/html,https://scholar.google.com/scholar?cites=8513760588957140676&as_sdt=2005&sciodt=2007&hl=en,238,8/22/24 10:20,,10.1108/S1745-886220180000013013,,,,,,,14,2.33,4,4,6,"… However, so far, the lack of available data on the real worldwide diffusion of these technologies has precluded the possibility to study this phenomenon from an empirical standpoint. …",,https://scholar.google.com/scholar?q=related:xMaC1yX0JnYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007
14,"Patrick W. Cain, Matthew D. Cross",An open-source hardware GPS data logger for wildlife radio-telemetry studies: A case study using Eastern box turtles,2018,HardwareX,Elsevier BV,http://dx.doi.org/10.1016/j.ohx.2018.02.002,,378,8/22/24 15:14,journal-article,10.1016/j.ohx.2018.02.002,2468-0672,,3,,82,90,14,2.33,7,2,6,,https://api.elsevier.com/content/article/PII:S2468067217300779,
14,"Matthew O'Brien, April Hall, John Schrauwen, Joyce van der Made",An open-source approach to automation in organic synthesis: The flow chemical formation of benzamides using an inline liquid-liquid extraction system and a homemade 3-axis autosampling/product-collection device,2018,Tetrahedron,Pergamon-Elsevier Science Ltd,,,212,8/22/24 16:58,Article,10.1016/j.tet.2018.02.043,0040-4020,,74,25,3152,3157,14,2.33,4,4,6,"Several open-source hardware and software technologies (RAMPS, Python, PySerial, OpenCV) were used to control an automated flow chemical synthesis system. The system was used to effect the synthesis of a series of benzamides. An inexpensive Raspberry Pi single board computer provided an electronic interface between the control computer and the RAMPS motor driver boards. (C) 2018 Elsevier Ltd. All rights reserved.",,
13,"Lucas M. Riobo, Francisco E. Veiras, Maria T. Garea, Patricio A. Sorichetti",Software-Defined Optoelectronics: Space and Frequency Diversity in Heterodyne Interferometry,2018,Ieee Sensors Journal,Ieee-Inst Electrical Electronics Engineers Inc,,,223,8/22/24 16:58,Article,10.1109/JSEN.2018.2842143,1530-437X,,18,14,5753,5760,13,2.17,3,4,6,"In this paper, a general architecture for the implementation of software-defined optoelectronic systems is described. This concept harnesses the flexibility of software-defined hardware to implement optoelectronic systems which can be configured to adapt to multiple high speed optical engineering applications. As an application example, a software-defined optical interferometer using a commercial software-defined radio platform is built. The system is tested by performing high speed optical detection of laser-induced photoacoustic signals in a concentrated dye solution. Using software modifications only, conventional single carrier and also multicarrier heterodyne techniques with space and frequency diversity are performed. The latter technique shows a noticeable performance improvement in single-shot interferometric measurements.",,
