record_id,Unnamed: 0,cites,authors,Coding,title,year,source,publisher,articleurl,citesurl,gsrank,querydate,type,doi,issn,citationurl,volume,issue,startpage,endpage,ecc,citesperyear,citesperauthor,authorcount,age,abstract,fulltexturl,relatedurl,PT,AU,BA,BE,GP,AF,BF,CA,Title,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,Abstract,C1,C3,RP,EM,RI,OI,FU,FP,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,DL,D2,EA,PG,WC,WE,SC,GA,PM,OA,HC,HP,DA,UT,exported_notes_1,Included,asreview_ranking,exported_notes_2,,exported_notes_3
1569,1569,104,"Violeta Damjanovic-Behrendt, W. Behrendt",,An open source approach to the design and implementation of Digital Twins for Smart Manufacturing,2019,,,,,200,8/22/24 15:04,,10.1080/0951192X.2019.1599436,,,,,,,104,20.8,52,2,5,"ABSTRACT This paper discusses the design of a Digital Twin (DT) demonstrator for Smart Manufacturing, following an open source approach for implementation. Open source technology can comprise of software, hardware and hybrid solutions that nowadays drive Smart Manufacturing. The major potential of open source technology in Smart Manufacturing lies in enabling interoperability and in reducing the capital costs of designing and implementing new manufacturing solutions. After presenting our motivation to adopt an open source approach for the design of a DT demonstrator, we identify the major implementation requirements of Smart Cyber Physical Systems (CPSs) and DTs. A conceptualisation of the core components of a DT demonstrator is provided and three technology building blocks for the realisation of a DT have been identified. These technology building blocks include components for the management of data, models and services. From the conceptual model of the DT demonstrator, we derived a high-level micro-services architecture and provided a case study infrastructure for the implementation of the DT demonstrator based on available open source technologies. The paper closes with research questions to be addressed in the future.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,921,,,
1570,1570,105,"Tiago Rosado, Jorge Bernardino",,An overview of openstack architecture,2014,,,,,664,8/22/24 15:04,,10.1145/2628194.2628195,,,,,,,105,10.5,53,2,10,"Cloud Computing concept refers to both the applications delivered as services over the Internet and the servers and system software in the datacenters that provide those services. These solutions offer pools of virtualized computing resources, paid on a pay-per-use basis, and drastically reduce the initial investment and maintenance costs. Efficient and flexible resource management is the main focus for the cloud solutions on the market as well as scalability and adaptability to new environments. Openstack exceeded the market as a scalable, performant and highly adaptive open source architecture for both public and private cloud solutions as well as leveraging from hardware resources either they be professional or entry level. This paper gives an overview of Openstack software components functionalities in order to design and implement unique cloud computing solutions to fit enterprises purposes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,922,,,
1571,1571,105,"Baichuan Huang, Jun Zhao, Jingbin Liu",,A Survey of Simultaneous Localization and Mapping,2019,,,,,601,8/22/24 15:04,,10.5081/jgps.17.1.94,,,,,,,105,21,35,3,5,"Simultaneous Localization and Mapping (SLAM) achieves the purpose of simultaneous positioning and map construction based on self-perception. The paper makes an overview in SLAM including Lidar SLAM, visual SLAM, and their fusion. For Lidar or visual SLAM, the survey illustrates the basic type and product of sensors, open source system in sort and history, deep learning embedded, the challenge and future. Additionally, visual inertial odometry is supplemented. For Lidar and visual fused SLAM, the paper highlights the multi-sensors calibration, the fusion in hardware, data, task layer. The open question and forward thinking end the paper. The contributions of this paper can be summarized as follows: the paper provides a high quality and full-scale overview in SLAM. It's very friendly for new researchers to hold the development of SLAM and learn it very obviously. Also, the paper can be considered as dictionary for experienced researchers to search and find new interested orientation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,923,,,
1572,1572,105,"Alejandro F. Azocar, Luke M. Mooney, Jean-Francois Duval, A. M. Simon, L. Hargrove, Elliott J. Rouse",,Design and clinical implementation of an open-source bionic leg,2020,,,,,181,8/22/24 15:04,,10.1038/s41551-020-00619-3,,,,,,,105,26.25,18,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,924,,,
1573,1573,106,"A. Olofsson, Tomas Nordstrom, Z. Ul-Abdin",,Kickstarting high-performance energy-efficient manycore architectures with Epiphany,2014,,,,,661,8/22/24 15:04,,10.1109/ACSSC.2014.7094761,,,,,,,106,10.6,35,3,10,"In this paper we introduce Epiphany as a highperformance energy-efficient manycore architecture suitable for real-time embedded systems. This scalable architecture supports floating point operations in hardware and achieves 50 GFLOPS/W in 28 nm technology, making it suitable for high performance streaming applications like radio base stations and radar signal processing. Through an efficient 2D mesh Network-on-Chip and a distributed shared memory model, the architecture is scalable to thousands of cores on a single chip. An Epiphany-based open source computer named Parallella was launched in 2012 through Kickstarter crowd funding and has now shipped to thousands of customers around the world.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,925,,,
1548,1548,93,"M. Kolarík, Radim Burget, V. Uher, K. Říha, M. Dutta",,Optimized High Resolution 3D Dense-U-Net Network for Brain and Spine Segmentation,2019,,,,,982,8/22/24 15:04,,10.3390/APP9030404,,,,,,,93,18.6,19,5,5,"The 3D image segmentation is the process of partitioning a digital 3D volumes into multiple segments. This paper presents a fully automatic method for high resolution 3D volumetric segmentation of medical image data using modern supervised deep learning approach. We introduce 3D Dense-U-Net neural network architecture implementing densely connected layers. It has been optimized for graphic process unit accelerated high resolution image processing on currently available hardware (Nvidia GTX 1080ti). The method has been evaluated on MRI brain 3D volumetric dataset and CT thoracic scan dataset for spine segmentation. In contrast with many previous methods, our approach is capable of precise segmentation of the input image data in the original resolution, without any pre-processing of the input image. It can process image data in 3D and has achieved accuracy of 99.72% on MRI brain dataset, which outperformed results achieved by human expert. On lumbar and thoracic vertebrae CT dataset it has achieved the accuracy of 99.80%. The architecture proposed in this paper can also be easily applied to any task already using U-Net network as a segmentation algorithm to enhance its results. Complete source code was released online under open-source license.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,926,,,
1547,1547,93,"H. Pinkard, Z. Phillips, A. Babakhani, D. Fletcher, L. Waller",,Deep learning for single-shot autofocus microscopy,2019,,,,,616,8/22/24 15:04,,10.1364/OPTICA.6.000794,,,,,,,93,18.6,19,5,5,"Maintaining an in-focus image over long time scales is an essential and nontrivial task for a variety of microscopy applications. Here, we describe a fast, robust autofocusing method compatible with a wide range of existing microscopes. It requires only the addition of one or a few off-axis illumination sources (e.g., LEDs), and can predict the focus correction from a single image with this illumination. We designed a neural network architecture, the fully connected Fourier neural network (FCFNN), that exploits an understanding of the physics of the illumination to make accurate predictions with 2–3 orders of magnitude fewer learned parameters and less memory usage than existing state-of-the-art architectures, allowing it to be trained without any specialized hardware. We provide an open-source implementation of our method, to enable fast, inexpensive autofocus compatible with a variety of microscopes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,927,,,
1544,1544,93,K. Pusch,,Large volume syringe pump extruder for desktop 3D printers,2018,HardwareX,,https://api.elsevier.com/content/article/eid/1-s2.0-S2468067217300822,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044871579&origin=inward,23,8/22/24 16:58,Article,10.1016/j.ohx.2018.02.001,2468-0672,https://api.elsevier.com/content/abstract/scopus_id/85044871579,3,,49,61,93,15.5,93,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,929,,,
1519,1519,81,"Tomas Aidukas, Regina Eckert, A. Harvey, L. Waller, P. C. Konda",,"Low-cost, sub-micron resolution, wide-field computational microscopy using opensource hardware",2018,,,,,921,8/22/24 15:04,,10.1038/s41598-019-43845-9,,,,,,,81,13.5,16,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,931,,,
1523,1523,83,"Abhinav Chandrakar, Barkha Soni, Dr. Bhumika Das",,Application of GIS,2016,,,,,959,8/22/24 15:04,,10.2139/SSRN.2889630,,,,,,,83,10.38,28,3,8,"Surveillance and exchange of gathered information guides emergency response as well as long-term planning. In this paper we have discussed about the Open GIS, which can be very well utilized during different health hazards and in response to that some immediate actions can be taken up based on the available latest information in the said system. Open Source Web GIS software systems have reached a stage of maturity, sophistication, robustness and stability, and usability and user friendliness rivaling that of commercial, proprietary GIS and Web GIS server products. The Open Source Web GIS community is also actively embracing OGC (Open Geospatial Consortium) standards, including WMS (Web Map Service). WMS enables the creation of Web maps that have layers coming from multiple different remote servers/sources. Here we present one easy to implement .Web GIS server solution that is based on the Open Source Map Server. With the help of step-by-step instructions, interested readers running mainstream machines and with no prior technical experience in Web GIS or Internet map servers will be able to publish their own health maps on the Web and add to those maps additional layers retrieved from Remote WMS servers. All problems with planning and management are related to location, they are geographically referenced and require spatial analysis and presentation, an Open GIS on any compatible GIS platform will be very helpful tool for planning and decision making in emergency management. The geographical information system (GIS) is a tool used generically for any computer based capability for manipulating geographical data. The hardware and software functions of GIS include data input, data storage, data management (data manipulation, updating, changing, exchange) and data reporting (retrieval, presentation, analysis, combination, etc.).All of these actions and operations are applied to GIS as a tool that forms its database. The paper describes the types of the GIS data formats (vector, raster), database object definitions, relationships, geometric features, and the data organization structure. Some GIS applications and examples are given for better understanding of how GIS data can be used in GIS applications, with the respect to data formats, including surface elevation and slope from Digital Elevation Model data (DEM), with the applicability in water industry.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,935,,,
1524,1524,83,"Paolo Mantovani, Davide Giri, G. D. Guglielmo, Luca Piccolboni, Joseph Zuckerman, E. G. Cota, M. Petracca, C. Pilato, L. Carloni",,Agile SoC Development with Open ESP : Invited Paper,2020,,,,,407,8/22/24 15:04,,10.1145/3400302.3415753,,,,,,,83,20.75,9,9,4,"ESP is an open-source research platform for heterogeneous SoC design. The platform combines a modular tile-based architecture with a variety of application-oriented flows for the design and optimization of accelerators. The ESP architecture is highly scalable and strikes a balance between regularity and specialization. The companion methodology raises the level of abstraction to system-level design and enables an automated flow from software and hardware development to full-system prototyping on FPGA. For application developers, ESP offers domain-specific automated solutions to synthesize new accelerators for their software and to map complex workloads onto the SoC architecture. For hardware engineers, ESP offers automated solutions to integrate their accelerator designs into the complete SoC. Conceived as a heterogeneous integration platform and tested through years of teaching at Columbia University, ESP supports the open-source hardware community by providing a flexible platform for agile SoC development.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,936,,,
1525,1525,84,B. Tejesh,,Warehouse inventory management system using IoT and open source framework,2018,Alexandria Engineering Journal,,https://api.elsevier.com/content/article/eid/1-s2.0-S1110016818301765,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057287282&origin=inward,29,8/22/24 16:58,Article,10.1016/j.aej.2018.02.003,1110-0168,https://api.elsevier.com/content/abstract/scopus_id/85057287282,57,4,3817,3823,84,14,84,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,937,,,
1526,1526,85,"Bao Liu, Brandon Wang",,Embedded reconfigurable logic for ASIC design obfuscation against supply chain attacks,2014,,,,,682,8/22/24 15:04,,10.7873/DATE2014.256,,,,,,,85,8.5,43,2,10,"Hardware is the foundation and the root of trust of any security system. However, in today's global IC industry, an IP provider, an IC design house, a CAD company, or a foundry may subvert a VLSI system with back doors or logic bombs. Such a supply chain adversary's capability is rooted in his knowledge on the hardware design. Successful hardware design obfuscation would severely limit a supply chain adversary's capability if not preventing all supply chain attacks. However, not all designs are obfuscatable in traditional technologies. We propose to achieve ASIC design obfuscation based on embedded reconfigurable logic which is determined by the end user and unknown to any party in the supply chain. Combined with other security techniques, embedded reconfigurable logic can provide the root of ASIC design obfuscation, data confidentiality and tamper-proofness. As a case study, we evaluate hardware-based code injection attacks and reconfiguration-based instruction set obfuscation based on an open source SPARC processor LEON2. We prevent program monitor Trojan attacks and increase the area of a minimum code injection Trojan with a 1KB ROM by 2.38% for every 1% area increase of the LEON2 processor.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,938,,,
1528,1528,85,"N. Bui, J. Widmer",,OWL: a reliable online watcher for LTE control channel measurements,2016,,,,,666,8/22/24 15:04,,10.1145/2980055.2980057,,,,,,,85,10.63,43,2,8,"Reliable network measurements are a fundamental component of networking research as they enable network analysis, system debugging, performance evaluation and optimization. In particular, decoding the LTE control channel would give access to the full base station traffic at a 1 ms granularity, thus allowing for traffic profiling and accurate measurements. Although a few open-source implementations of LTE are available, they do not provide tools to reliably decoding the LTE control channel and, thus, accessing the scheduling information. In this paper, we present OWL, an Online Watcher for LTE that is able to decode all the resource blocks in more than 99% of the system frames, significantly outperforming existing non-commercial prior decoders. Compared to previous attempts, OWL grounds the decoding procedure on information obtained from the LTE random access mechanism. This makes it possible to run our software on inexpensive hardware coupled with almost any software defined radio capable of sampling the LTE signal with sufficient accuracy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,940,,,
1516,1516,80,Y. Koren,,Product design for mass-individualization,2015,Procedia CIRP,,https://api.elsevier.com/content/article/eid/1-s2.0-S2212827115002486,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84948461768&origin=inward,35,8/22/24 16:58,Conference Paper,10.1016/j.procir.2015.03.050,2212-8271,https://api.elsevier.com/content/abstract/scopus_id/84948461768,36,,64,71,80,8.89,80,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,942,,,
1530,1530,86,"Lianjie Cao, P. Sharma, S. Fahmy, Vinay Saxena",,NFV-VITAL: A framework for characterizing the performance of virtual network functions,2015,,,,,667,8/22/24 15:04,,10.1109/NFV-SDN.2015.7387412,,,,,,,86,9.56,22,4,9,"Network Function Virtualization (NFV) brings a cloud service automation paradigm to demand-driven elastic flexing of infrastructure resources. Thus, it is essential to characterize the impact of hardware and virtualization options on the virtual network function (VNF) performance, and on the load on underlying infrastructure. In this paper, we present VNF characterization case studies with three sample open-source VNF platforms, the Clearwater IMS VNF and two intrusion detection system VNFs (Snort and Suricata). We demonstrate that VNF characterization is vital for optimizing VNF performance, as well as efficient utilization of infrastructure resources. We use the lessons learned from our case studies to design and implement a VNF characterization framework, NFV-VITAL, to characterize VNFs based on user preferences and available resources. We demonstrate how NFV-VITAL can automatically determine optimal configurations under different workloads with the three sample VNFs.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,943,,,
1532,1532,86,"M. Minervini, M. Giuffrida, P. Perata, S. Tsaftaris",,Phenotiki: an open software and hardware platform for affordable and easy image‐based phenotyping of rosette‐shaped plants,2017,,,,,343,8/22/24 15:04,,10.1111/tpj.13472,,,,,,,86,12.29,22,4,7,"Phenotyping is important to understand plant biology, but current solutions are costly, not versatile or are difficult to deploy. To solve this problem, we present Phenotiki, an affordable system for plant phenotyping that, relying on off-the-shelf parts, provides an easy to install and maintain platform, offering an out-of-box experience for a well-established phenotyping need: imaging rosette-shaped plants. The accompanying software (with available source code) processes data originating from our device seamlessly and automatically. Our software relies on machine learning to devise robust algorithms, and includes an automated leaf count obtained from 2D images without the need of depth (3D). Our affordable device (~€200) can be deployed in growth chambers or greenhouse to acquire optical 2D images of approximately up to 60 adult Arabidopsis rosettes concurrently. Data from the device are processed remotely on a workstation or via a cloud application (based on CyVerse). In this paper, we present a proof-of-concept validation experiment on top-view images of 24 Arabidopsis plants in a combination of genotypes that has not been compared previously. Phenotypic analysis with respect to morphology, growth, color and leaf count has not been performed comprehensively before now. We confirm the findings of others on some of the extracted traits, showing that we can phenotype at reduced cost. We also perform extensive validations with external measurements and with higher fidelity equipment, and find no loss in statistical accuracy when we use the affordable setting that we propose. Device set-up instructions and analysis software are publicly available ( http://phenotiki.com).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,944,,,
1533,1533,87,"J. Lelli, Claudio Scordino, Luca Abeni, Dario Faggioli",,Deadline scheduling in the Linux kernel,2016,,,,,665,8/22/24 15:04,,10.1002/spe.2335,,,,,,,87,10.88,22,4,8,"During the last decade, there has been a considerable interest in using Linux in real‐time systems, especially for industrial control. The simple and elegant design of Linux guarantees reliability and very good performance, while its open‐source license allows to modify and change the source code according to the user needs. However, Linux has been designed to be a general‐purpose operating system. Therefore, it presents some issues like unpredictable latencies and limited support for real‐time scheduling. In this paper, we present our experience in the design and implementation of the real‐time scheduler that has been recently included in the Linux kernel. The scheduler is based on the Resource Reservation paradigm, which allows to enforce temporal isolation between the running tasks. We describe the genesis of the project, the challenges we have encountered, the implementation details and the API offered to the programmers. Then, we show the experimental results measured on a real hardware. Copyright © 2015 John Wiley & Sons, Ltd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,945,,,
1537,1537,91,"Prerit Jain, S. Desai, Ming-Wei Shih, Taesoo Kim, Seongmin Kim, Jae-Hyuk Lee, Changho Choi, Y. Shin, Brent Byunghoon Kang, Dongsu Han",,OpenSGX: An Open Platform for SGX Research,2016,,,,,490,8/22/24 15:04,,10.14722/NDSS.2016.23011,,,,,,,91,11.38,9,10,8,"Hardware technologies for trusted computing, or trusted execution environments (TEEs), have rapidly matured over the last decade. In fact, TEEs are at the brink of widespread commoditization with the recent introduction of Intel Software Guard Extensions (Intel SGX). Despite such rapid development of TEE, software technologies for TEE significantly lag behind their hardware counterpart, and currently only a select group of researchers have the privilege of accessing this technology. To address this problem, we develop an open source platform, called OpenSGX, that emulates Intel SGX hardware components at the instruction level and provides new system software components necessarily required for full TEE exploration. We expect that the OpenSGX framework can serve as an open platform for SGX research, with the following contributions. First, we develop a fully functional, instruction-compatible emulator of Intel SGX for enabling the exploration of software/hardware design space, and development of enclave programs. OpenSGX provides a platform for SGX development, meaning that it provides not just emulation but also operating system components, an enclave program loader/packager, an OpenSGX user library, debugging, and performance monitoring. Second, to show OpenSGX’s use cases, we applied OpenSGX to protect sensitive information (e.g., directory) of Tor nodes and evaluated their potential performance impacts. Therefore, we believe OpenSGX has great potential for broader communities to spark new research on soon-to-becommodity Intel SGX.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,949,,,
1538,1538,91,"Julius Pfrommer, A. Ebner, S. Ravikumar, B. Karunakaran",,Open Source OPC UA PubSub Over TSN for Realtime Industrial Communication,2018,,,,,241,8/22/24 15:04,,10.1109/ETFA.2018.8502479,,,,,,,91,15.17,23,4,6,"OPC UA is a client-server communication protocol for industrial use cases without hard realtime requirements. The new PubSub extension of OPC UA adds the possibility of many-to-many communication based on the Publish / Subscribe paradigm. In conjunction with the upcoming Time-Sensitive Networking (TSN) extensions of Ethernet, OPC UA Pub Sub aims to also cover time-deterministic connectivity. This poses requirements to OPC UA implementations that have traditionally not been regarded. We propose an approach to combine non-realtime OPCUA servers with realtime OPC UA Pub Sub where both can access a shared information model without the loss of realtime guarantees for the publisher. As a result, the publisher can be run inside a (hardware-triggered) interrupt to ensure short delays and small jitter. An open source implementation of OPC UA Pub Sub is provided based on the open62541 SDK. This is also the basis for measurements used to evaluate the potential of the technology.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,950,,,
1539,1539,91,A. Maia Chagas,,Haves and have nots must find a better way: The case for open scientific hardware,2018,,,,,318,8/22/24 15:04,,10.1371/journal.pbio.3000014,,,,,,,91,15.17,91,1,6,"Many efforts are making science more open and accessible; they are mostly concentrated on issues that appear before and after experiments are performed: open access journals, open databases, and many other tools to increase reproducibility of science and access to information. However, these initiatives do not promote access to scientific equipment necessary for experiments. Mostly due to monetary constraints, equipment availability has always been uneven around the globe, affecting predominantly low-income countries and institutions. Here, a case is made for the use of free open source hardware in research and education, including countries and institutions where funds were never the biggest problem.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,951,,,
1540,1540,91,"Lawrence O. Aghenta, M. Iqbal",,"Low-Cost, Open Source IoT-Based SCADA System Design Using Thinger.IO and ESP32 Thing",2019,,,,,209,8/22/24 15:04,,10.3390/ELECTRONICS8080822,,,,,,,91,18.2,46,2,5,"Supervisory Control and Data Acquisition (SCADA) is a technology for monitoring and controlling distributed processes. SCADA provides real-time data exchange between a control/monitoring centre and field devices connected to the distributed processes. A SCADA system performs these functions using its four basic elements: Field Instrumentation Devices (FIDs) such as sensors and actuators which are connected to the distributed process plants being managed, Remote Terminal Units (RTUs) such as single board computers for receiving, processing and sending the remote data from the field instrumentation devices, Master Terminal Units (MTUs) for handling data processing and human machine interactions, and lastly SCADA Communication Channels for connecting the RTUs to the MTUs, and for parsing the acquired data. Generally, there are two classes of SCADA hardware and software; Proprietary (Commercial) and Open Source. In this paper, we present the design and implementation of a low-cost, Open Source SCADA system by using Thinger.IO local server IoT platform as the MTU and ESP32 Thing micro-controller as the RTU. SCADA architectures have evolved over the years from monolithic (stand-alone) through distributed and networked architectures to the latest Internet of Things (IoT) architecture. The SCADA system proposed in this work is based on the Internet of Things SCADA architecture which incorporates web services with the conventional (traditional) SCADA for a more robust supervisory control and monitoring. It comprises of analog Current and Voltage Sensors, the low-power ESP32 Thing micro-controller, a Raspberry Pi micro-controller, and a local Wi-Fi Router. In its implementation, the current and voltage sensors acquire the desired data from the process plant, the ESP32 micro-controller receives, processes and sends the acquired sensor data via a Wi-Fi network to the Thinger.IO local server IoT platform for data storage, real-time monitoring and remote control. The Thinger.IO server is locally hosted by the Raspberry Pi micro-controller, while the Wi-Fi network which forms the SCADA communication channel is created using the Wi-Fi Router. In order to test the proposed SCADA system solution, the designed hardware was set up to remotely monitor the Photovoltaic (PV) voltage, current, and power, as well as the storage battery voltage of a 260 W, 12 V Solar PV System. Some of the created Human Machine Interfaces (HMIs) on Thinger.IO Server where an operator can remotely monitor the data in the cloud, as well as initiate supervisory control activities if the acquired data are not in the expected range, using both a computer connected to the network, and Thinger.IO Mobile Apps are presented in the paper.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,952,,,
1542,1542,92,"A. Maia Chagas, Jennifer C Molloy, L. Prieto-Godino, T. Baden",,Leveraging open hardware to alleviate the burden of COVID-19 on global health systems,2020,,,,,276,8/22/24 15:04,,10.1371/journal.pbio.3000730,,,,,,,92,23,23,4,4,"With the current rapid spread of COVID-19, global health systems are increasingly overburdened by the sheer number of people that need diagnosis, isolation and treatment. Shortcomings are evident across the board, from staffing, facilities for rapid and reliable testing to availability of hospital beds and key medical-grade equipment. The scale and breadth of the problem calls for an equally substantive response not only from frontline workers such as medical staff and scientists, but from skilled members of the public who have the time, facilities and knowledge to meaningfully contribute to a consolidated global response. Here, we summarise community-driven approaches based on Free and Open Source scientific and medical Hardware (FOSH) as well as personal protective equipment (PPE) currently being developed and deployed to support the global response for COVID-19 prevention, patient treatment and diagnostics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,954,,,
1543,1543,93,L. Pocero,,Open source IoT meter devices for smart and energy-efficient school buildings,2017,HardwareX,,https://api.elsevier.com/content/article/eid/1-s2.0-S2468067216300293,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029510363&origin=inward,24,8/22/24 16:58,Article,10.1016/j.ohx.2017.02.002,2468-0672,https://api.elsevier.com/content/abstract/scopus_id/85029510363,1,,54,67,93,13.29,93,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,955,,,
0,0,0,"N. S. Shetu, M. A. Masum",,Implementation of an Intelligent Computing Platform for Determination of Moisture Content of Subgrade Soil,2015,Geotechnical Testing Journal,Amer Soc Testing Materials,,,774,8/22/24 16:58,Article,10.1520/GTJ20130128,0149-6115,,38,3,,,0,0,0,2,9,"Determination of moisture content of soil is absolutely crucial and must be performed frequently to assure the quality of construction work. In a view to suppress the limitations and inaccuracies of the existing methods, a new concept is successfully implemented. Artificial neural networks (ANNs) and state-of-the-art electronic circuitry are embedded to realize an automatic measurement system based on an open-source computing platform. Moreover, to facilitate user interaction with the system, a sophisticated graphical user interface (GUI) is created. This system, from both the hardware and software perspective, brings new ideas in, not only the moisture content determination test, but in geotechnical engineering laboratory and field instrumentation in terms of accuracy, automation, and machine intelligence. It will be obvious from this work that open-source hardware and software embedded in test equipment can automate the whole test procedure for almost all types of tests in geotechnical engineering using appropriate sensor, and data-acquisition and processing routines. This paper presents the technical know-how of the system setup, hardware, and software development, workflow, and system validation for the determination of moisture content of subgrade soil in two distinct test modes-supervised and unsupervised. This work will demonstrate that, not only the test procedure can be automated, but time optimization is also possible, which results in at least 50 % test time reduction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,958,,,
403,403,1,"Qingxin Meng, Julian Stirling, William J. Wadsworth, Richard W. Bowman",,"ACute3D: A Compact, Cost-Effective, 3-D Printed Laser Autocollimator",2022,Ieee Transactions On Instrumentation And Measurement,Ieee-Inst Electrical Electronics Engineers Inc,,,602,8/22/24 16:58,Article,10.1109/TIM.2022.3174267,0018-9456,,71,,,,1,0.5,0,4,2,"The ACute3D is a compact laser autocollimator, capable of precise angle measurement in two orthogonal directions over a maximum measurement range of 7200 x 5300 aresec. The measurement uncertainty over the middle third of its range is less than 3 arcsec. Our novel design exploits the geometric freedom of fused filament 3-D printing to realize a monolithic optomechanical assembly. The monolithic block makes the instrument compact, lightweight, stiff, and resistant to drift, as well as minimizing alignment during assembly and minimizing cost. Our openly licensed design together with our use of digital fabrication makes this autocollimator convenient to customize or integrate into larger instruments. The total hill of materials cost is around 200 pound, making precise angle measurement available in a wide range of contexts. We demonstrate an application of the ACute3D by measuring the angular deviation of a precision linear stage, showing that our design is ready for typical laboratory use.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,961,,,
