Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"S Gupta, A Degbelo","An empirical analysis of AI contributions to sustainable cities (SDG11)",2022,"arXiv preprint arXiv:2202.02879","arxiv.org","https://arxiv.org/abs/2202.02879","https://scholar.google.com/scholar?cites=12579129376006441528&as_sdt=2005&sciodt=2007&hl=en",231,"2024-08-22 10:20:32","","","","",,,,,5,2.50,3,2,2,"… However, existing attempts to understand and use the opportunities offered by AI for SDG 11 have been explored sparsely, and the shortage of empirical evidence about the practical …","https://arxiv.org/pdf/2202.02879","https://scholar.google.com/scholar?q=related:OIqLOIULkq4J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
5,"S Huber, B Selby, B Tripp","OREO: An open-hardware robotic head that supports practical saccades and accommodation",2018,"IEEE Robotics and Automation …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8336887/","https://scholar.google.com/scholar?cites=16831620002595020734&as_sdt=2005&sciodt=2007&hl=en",163,"2024-08-22 10:20:32","","","","",,,,,5,0.83,2,3,6,"… we are releasing the design files under an open-hardware license. The system supports C-… existing robotic heads are speed and the open-hardware license. The system would also be …","https://ieeexplore.ieee.org/iel7/7083369/8302435/08336887.pdf","https://scholar.google.com/scholar?q=related:vh8J8TbtlekJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
7,"S Kasparoglu, TP Wright, MD Petters","Open-hardware design and characterization of an electrostatic aerosol precipitator",2022,"HardwareX","Elsevier","https://www.sciencedirect.com/science/article/pii/S2468067222000116","https://scholar.google.com/scholar?cites=6512375284707148633&as_sdt=2005&sciodt=2007&hl=en",142,"2024-08-22 10:20:32","HTML","","","",,,,,7,3.50,2,3,2,"… onto a single transfer function that is described by the empirical formula T = 1 - z DMA / z s 3 … and flow rate rather than relying on the empirical model. In most cases, the purpose of the …","https://www.sciencedirect.com/science/article/pii/S2468067222000116","https://scholar.google.com/scholar?q=related:WcMAQdGaYFoJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
47,"S Lee, H Baek, J Jahng","Governance strategies for open collaboration: Focusing on resource allocation in open source software development organizations",2017,"International Journal of Information Management","Elsevier","https://www.sciencedirect.com/science/article/pii/S0268401216308623","https://scholar.google.com/scholar?cites=11627612125231746947&as_sdt=2005&sciodt=2007&hl=en",152,"2024-08-22 10:20:32","HTML","","","",,,,,47,6.71,16,3,7,"… (OSS) or open hardware development have shown how … could extend the theoretical and empirical implications of existing studies … To conduct an empirical test, we gather data of 18,844 …","https://www.sciencedirect.com/science/article/pii/S0268401216308623","https://scholar.google.com/scholar?q=related:g492Rp-TXaEJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
335,"S Lindtner, GD Hertz, P Dourish","Emerging sites of HCI innovation: hackerspaces, hardware startups &incubators",2014,"… of the SIGCHI conference on human …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2556288.2557132","https://scholar.google.com/scholar?cites=9809637540088086733&as_sdt=2005&sciodt=2007&hl=en",114,"2024-08-22 10:20:32","","10.1145/2556288.2557132","","",,,,,335,33.50,112,3,10,"… 1 on a global scale, open hardware platforms such as the … In this paper, we examine open hardware products like the … In the discussion, we examine, in light of our empirical cases, …","https://dl.acm.org/doi/pdf/10.1145/2556288.2557132","https://scholar.google.com/scholar?q=related:zYBJeF7VIogJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
238,"S Lindtner, S Bardzell, J Bardzell","Reconstituting the utopian vision of making: HCI after technosolutionism",2016,"… of the 2016 chi conference on human …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2858036.2858506","https://scholar.google.com/scholar?cites=16710954447733412026&as_sdt=2005&sciodt=2007&hl=en",316,"2024-08-22 10:20:32","","10.1145/2858036.2858506","","",,,,,238,29.75,79,3,8,"… another in and through our empirical and analytical work. The … growing number of open source hardware enthusiasts had … , and written about their open source hardware projects online. …","https://dl.acm.org/doi/pdf/10.1145/2858036.2858506","https://scholar.google.com/scholar?q=related:ulDiIog86ecJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
26,"S Mahajan","Design and development of an open-source framework for citizen-centric environmental monitoring and data analysis",2022,"Scientific Reports","nature.com","https://www.nature.com/articles/s41598-022-18700-z","https://scholar.google.com/scholar?cites=1730668347940110557&as_sdt=2005&sciodt=2007&hl=en",499,"2024-08-22 10:20:32","HTML","","","",,,,,26,13.00,26,1,2,"… The Soc-IoT framework is based on the principle of open-source hardware and software. … Figure 6d shows the empirical cumulative distribution function (CDF) to understand the PM2.5 …","https://www.nature.com/articles/s41598-022-18700-z","https://scholar.google.com/scholar?q=related:3YD7ZrGRBBgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1,"S Mota, F Albinali, S Intille","Collecting Longitudinal Physical Activity Data Using Miniature Wireless Accelerometers and Mobile Phones.",2012,"International Journal of Mobile …","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=1942390X&AN=85881239&h=hpRyeVuAmqRebpAAaHETrOB3tDQfqxYfs6yFKg2R6gLyo7fFegygpytlZluj6xHDB%2BT8aWT513rcqwu1hfZm4A%3D%3D&crl=c","https://scholar.google.com/scholar?cites=3701791273018861926&as_sdt=2005&sciodt=2007&hl=en",342,"2024-08-22 10:20:32","","","","",,,,,1,0.08,0,3,12,"… and the technical design of an open-source hardware and software system to enable … earshot and therefore Bluetooth range), empirical investigations carried in our lab and other labs (…","","https://scholar.google.com/scholar?q=related:ZinuxIxnXzMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"S Musa","Defect Prediction on the Hardware Repository-A Case Study on the OpenRISC1000 Project",2017,"","yorkspace.library.yorku.ca","https://yorkspace.library.yorku.ca/bitstream/10315/33569/2/Musa_Silviu_2017_Masters.pdf","",60,"2024-08-22 10:20:32","PDF","","","",,,,,0,0.00,0,1,7,"… works on predicting defects on open source hardware repositories. Hence, … open hardware project and open source development OpenRISC1000. Our goal was to perform an empirical …","https://yorkspace.library.yorku.ca/bitstream/10315/33569/2/Musa_Silviu_2017_Masters.pdf","https://scholar.google.com/scholar?q=related:3dzRC2rXVSAJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
85,"S Nascimento, A Pólvora","Maker cultures and the prospects for technological action",2018,"Science and engineering ethics","Springer","https://link.springer.com/article/10.1007/s11948-016-9796-8","https://scholar.google.com/scholar?cites=13439716104279507731&as_sdt=2005&sciodt=2007&hl=en",128,"2024-08-22 10:20:32","HTML","10.1007/s11948-016-9796-8","","",,,,,85,14.17,43,2,6,"… stems from the Open Source Hardware Association (OSHWA), another empirical context we … organizers and participants in the 2014 Open Hardware Summit Footnote 16 (September 30…","https://link.springer.com/article/10.1007/s11948-016-9796-8","https://scholar.google.com/scholar?q=related:E0OtFZd2g7oJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"S Selonen","Introduction to Open Source Product Development",2019,"","aaltodoc.aalto.fi","https://aaltodoc.aalto.fi/handle/123456789/40186","",108,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,1,5,"… Open source product development will also be referred to as OSPD, open source hardware … To confirm, or refute these interpretations requires further empirical research. Projects that …","https://aaltodoc.aalto.fi/bitstream/handle/123456789/40186/bachelor_Selonen_Sara_2019.pdf?sequence=1","https://scholar.google.com/scholar?q=related:AdBGiNbRihYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"S Tan-a-ram, A Leelayuttho, S Kittipiyakul, ...","KidBright: An open-source embedded programming platform with a dedicated software framework in support of ecosystems for learning to code",2022,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/14/21/14528","https://scholar.google.com/scholar?cites=17481477294739704399&as_sdt=2005&sciodt=2007&hl=en",293,"2024-08-22 10:20:32","HTML","","","",,,,,6,3.00,2,4,2,"… Regarding these issues, we have developed an open-source hardware-based coding … in the context of software and hardware through empirical investigations. To promote and sustain …","https://www.mdpi.com/2071-1050/14/21/14528","https://scholar.google.com/scholar?q=related:T0oEjvqumvIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
52,"S Trilles, A Luján, Ó Belmonte, R Montoliu, ...","SEnviro: A sensorized platform proposal using open hardware and open standards",2015,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/15/3/5555.","https://scholar.google.com/scholar?cites=35603244894449870&as_sdt=2005&sciodt=2007&hl=en",101,"2024-08-22 10:20:32","HTML","","","",,,,,52,5.78,10,5,9,"… of open hardware, has favored the deployment of sensor networks based on open hardware. The … Then, we discuss the current alternatives for WSN development using open hardware. …","https://www.mdpi.com/1424-8220/15/3/5555.","https://scholar.google.com/scholar?q=related:zvDIbPZ8fgAJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
17,"S Tuomela, N Iivari, R Svento","User values of smart home energy management system: sensory ethnography in VSD empirical investigation",2019,"… of the 18th International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3365610.3365641","https://scholar.google.com/scholar?cites=17940021649325438181&as_sdt=2005&sciodt=2007&hl=en",201,"2024-08-22 10:20:32","","10.1145/3365610.3365641","","",,,,,17,3.40,6,3,5,"… They appreciated SHEMS with open hardware and software and would have liked to modify the system themselves to suit best their own homes. Optimizers have many ideas for the …","https://dl.acm.org/doi/pdf/10.1145/3365610.3365641","https://scholar.google.com/scholar?q=related:5TTcxqPC9_gJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
11,"S Wakabayashi, S Maruyama, T Mori, S Goto, ...","POSTER: Is active electromagnetic side-channel attack practical?",2017,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3133956.3138830","https://scholar.google.com/scholar?cites=10543658022024039234&as_sdt=2005&sciodt=2007&hl=en",308,"2024-08-22 10:20:32","","10.1145/3133956.3138830","","",,,,,11,1.57,2,5,7,"… started recreating the surveillance tools using open-source hardware and software [3]. In DEF … demonstrated the threat of RFRA, an empirical research approach has not been applied to …","https://dl.acm.org/doi/pdf/10.1145/3133956.3138830","https://scholar.google.com/scholar?q=related:QsvwuxuZUpIJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
6,"SC Voinea, A Bujari, CE Palazzi","Air quality control through bike sharing fleets",2020,"2020 IEEE Symposium on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9219618/","https://scholar.google.com/scholar?cites=17085029518745979636&as_sdt=2005&sciodt=2007&hl=en",447,"2024-08-22 10:20:32","","","","",,,,,6,1.50,2,3,4,"… Sustainable and eco-aware decisions can then be supported by empirical evidence, … one of the possible combinations of open source hardware and software. This wireless device is …","https://ieeexplore.ieee.org/iel7/9213178/9219543/09219618.pdf","https://scholar.google.com/scholar?q=related:9MrqsdM3Gu0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
1,"SD Kotuła","Implementation of 3D printing in an open-source solution in an academic library",2023,"The Journal of Academic Librarianship","Elsevier","https://www.sciencedirect.com/science/article/pii/S0099133323001076","https://scholar.google.com/scholar?cites=4136864253336525201&as_sdt=2005&sciodt=2007&hl=en",207,"2024-08-22 10:20:32","HTML","","","",,,,,1,1.00,1,1,1,"… This gave birth to open-source hardware (OSH), the goal of which was to design various … This article is based on the author's empirical experience while working with open-source …","https://www.sciencedirect.com/science/article/pii/S0099133323001076","https://scholar.google.com/scholar?q=related:kZki0B4YaTkJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
2,"SJ Carter, NC Tsagkopoulos, G Clawson, ...","OpenScout: Open Source Hardware Mobile Robot",2023,"… of Open Hardware","ojs.lib.uwo.ca","https://ojs.lib.uwo.ca/index.php/openhardware/article/view/17866","https://scholar.google.com/scholar?cites=244566708047229672&as_sdt=2005&sciodt=2007&hl=en",91,"2024-08-22 10:20:32","","","","",,,,,2,2.00,1,4,1,"… But it lacks standard open hardware platforms on which to run this software. … Validation was performed through empirical testing of the OpenScout robot across each specification …","https://ojs.lib.uwo.ca/index.php/openhardware/article/download/17866/13505","https://scholar.google.com/scholar?q=related:6LIKDSDgZAMJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
184,"SL Chu, F Quek, S Bhangaonkar, AB Ging, ...","Making the Maker: A Means-to-an-Ends approach to nurturing the Maker mindset in elementary-aged children",2015,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2212868915000124","https://scholar.google.com/scholar?cites=16567146457885314415&as_sdt=2005&sciodt=2007&hl=en",172,"2024-08-22 10:20:32","","","","",,,,,184,20.44,37,5,9,"… it be technological gadgets, open source hardware and software, … empirical contributions that assess either formally or … mindset but do not present empirical evidence. Most practical …","https://www.sciencedirect.com/science/article/am/pii/S2212868915000124","https://scholar.google.com/scholar?q=related:bw0gTO1T6uUJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
120,"SL Chu, G Angello, M Saenz, F Quek","Fun in Making: Understanding the experience of fun and learning through curriculum-based Making in the elementary school classroom",2017,"Entertainment Computing","Elsevier","https://www.sciencedirect.com/science/article/pii/S1875952116300283","https://scholar.google.com/scholar?cites=2293877529608959701&as_sdt=2005&sciodt=2007&hl=en",200,"2024-08-22 10:20:32","","","","",,,,,120,17.14,30,4,7,"… be technological gadgets, open source hardware and software, fashion apparel, home decorating, or nearly any other aspect of physical life” [26]. Little empirical research on Making in …","https://www.sciencedirect.com/science/article/am/pii/S1875952116300283","https://scholar.google.com/scholar?q=related:1baXrnV91R8J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"SR Chowdhury, A Mukherjee, S Madan Kumar, ...","Modular Secured IoT Using SHAKTI",2021,"… Conference on Frontiers …","Springer","https://link.springer.com/chapter/10.1007/978-981-15-7834-2_73","",377,"2024-08-22 10:20:32","","10.1007/978-981-15-7834-2_73","","",,,,,0,0.00,0,4,3,"… In this paper, we use the open-source hardware SHAKTI E-Class as the computation element. Since the hardware design and code are available, security test of computation part can …","https://www.academia.edu/download/81849182/978-981-15-7834-2_73.pdf","https://scholar.google.com/scholar?q=related:RBPoAlesGGoJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"SW Popper","Selective Openness in the Additive Manufacturing Industry: An Exploratory Modeling Analysis",2023,"… : XXIX IJCIEOM, Lisbon, Portugal, June 28–30 …","books.google.com","https://books.google.com/books?hl=en&lr=&id=_HnqEAAAQBAJ&oi=fnd&pg=PA235&dq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&ots=_ucsUhs9HY&sig=5ykAhWdR6yPqIngsVg8KE5iDqiA","",214,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,1,1,"… Empirical evidence has shown that the feeling of … firms, it is unclear whether open-source hardware (OSH) will be … platforms, including the open-source hardware platform, contribute …","","https://scholar.google.com/scholar?q=related:ovFbyvqvEo0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
19,"SY Park, S Lim, D Jeong, J Lee, ...","Pufsec: Device fingerprint-based security architecture for internet of things",2017,"IEEE INFOCOM 2017 …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8057146/","https://scholar.google.com/scholar?cites=14690171641926055718&as_sdt=2005&sciodt=2007&hl=en",460,"2024-08-22 10:20:32","","","","",,,,,19,2.71,4,5,7,"… to the recent open-source hardware technology. Wearable … co-optimization and measure empirical performance in both … To achieve this goal, we first construct an empirical model of …","https://ieeexplore.ieee.org/iel7/8049192/8056940/08057146.pdf","https://scholar.google.com/scholar?q=related:JveExkb53csJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
62,"T Aitamurto, D Holland, S Hussain","The open paradigm in design research",2015,"Design Issues","JSTOR","https://www.jstor.org/stable/43830428","https://scholar.google.com/scholar?cites=11311260554140220876&as_sdt=2005&sciodt=2007&hl=en",186,"2024-08-22 10:20:32","","","","",,,,,62,6.89,21,3,9,"… in the technical literature, open hardware and open source hardware are often the terms … Empirical research can identify the best practices for intertwining the openness in process with …","https://www.researchgate.net/profile/Tanja-Aitamurto/publication/287035622_Three_layers_of_openness_in_design_Examining_the_open_paradigm_in_design_research/links/589fd11945851598bab71b28/Three-layers-of-openness-in-design-Examining-the-open-paradigm-in-design-research.pdf","https://scholar.google.com/scholar?q=related:zH1qW4ur-ZwJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
8,"T Aitamurto, D Holland, S Hussain","Three layers of openness in design: Examining the open paradigm in design research",2013,"DS 75-1: Proceedings of …","designsociety.org","https://www.designsociety.org/publication/34842/Three+layers+of+openness+in+design%3A+Examining+the+open+paradigm+in+design+research","https://scholar.google.com/scholar?cites=9678182775545641663&as_sdt=2005&sciodt=2007&hl=en",243,"2024-08-22 10:20:32","","","","",,,,,8,0.73,3,3,11,"… the terms open hardware and open source hardware are often used to describe this sharing of … Empirical research can show what are the best practices to intertwine the openness in …","https://www.designsociety.org/download-publication/34842/Three+layers+of+openness+in+design:+Examining+the+open+paradigm+in+design+research","https://scholar.google.com/scholar?q=related:v7qzB_XPT4YJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
102,"T Booth, S Stumpf","End-user experiences of visual and textual programming environments for Arduino",2013,"End-User Development: 4th International Symposium …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-38706-7_4","https://scholar.google.com/scholar?cites=5556430259508996742&as_sdt=2005&sciodt=2007&hl=en",228,"2024-08-22 10:20:32","","10.1007/978-3-642-38706-7_4","","",,,,,102,9.27,51,2,11,"… We report the results of an exploratory empirical study that investigated the potential for a visual … Open source hardware platforms such as Arduino [23] and Raspberry Pi [32] have …","https://openaccess.city.ac.uk/id/eprint/2740/1/ISEUD13_booth_paper_32.pdf","https://scholar.google.com/scholar?q=related:hupDveFnHE0J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
11,"T Boz, M Allexsaht-Snider","How do elementary school teachers learn coding and robotics? A case study of mediations and conflicts",2022,"Education and Information Technologies","Springer","https://link.springer.com/article/10.1007/s10639-021-10736-4","https://scholar.google.com/scholar?cites=11182327433396005862&as_sdt=2005&sciodt=2007&hl=en",312,"2024-08-22 10:20:32","HTML","10.1007/s10639-021-10736-4","","",,,,,11,5.50,6,2,2,"In this qualitative case study, we examined in-service elementary school teachers’ learning of coding and robotics in a blended professional learning course developed and delivered …","https://link.springer.com/article/10.1007/s10639-021-10736-4","https://scholar.google.com/scholar?q=related:5qus3Y2bL5sJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
28,"T Carstensen, J Walter-Herrmann, ...","Gendered fablabs",2014,"Fab Lab: Of machines …","degruyter.com","https://www.degruyter.com/document/doi/10.1515/transcript.9783839423820/pdf#page=53","https://scholar.google.com/scholar?cites=15489812017766528104&as_sdt=2005&sciodt=2007&hl=en",241,"2024-08-22 10:20:32","","10.1515/transcript.9783839423820","","",,,,,28,2.80,9,3,10,"… our own empirical findings during … Open Source hardware community for the past three years and she is currently in the process of founding and organizing the Open Source Hardware …","","https://scholar.google.com/scholar?q=related:aPSMLPbd9tYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
9,"T Chichekian, J Trudeau, T Jawhar","Disrupted lessons in engineering robotics: Pivoting knowledge transfer from physical to virtual learning environments",2022,"Journal of Science Education and …","Springer","https://link.springer.com/article/10.1007/s10956-022-09973-0","https://scholar.google.com/scholar?cites=7510590542811992702&as_sdt=2005&sciodt=2007&hl=en",256,"2024-08-22 10:20:32","HTML","10.1007/s10956-022-09973-0","","",,,,,9,4.50,3,3,2,"This study examined the effects of an Arduino microrobot activity on college students’ interest in robotics through three specific objectives: (1) determining how students’ conceptual …","https://link.springer.com/article/10.1007/s10956-022-09973-0","https://scholar.google.com/scholar?q=related:fpK3TU76OmgJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"T Coplen","Decentralized hardware production: makerspaces, shanzhai, and the future of Shenzhen's technology industries",2019,"HKU Theses Online (HKUTO)","hub.hku.hk","https://hub.hku.hk/handle/10722/283209","",147,"2024-08-22 10:20:32","","","","",,,,,0,0.00,0,1,5,"… Delta and used the tools of open-source hardware to produce cheap alternatives to popular … production networks and 2) by providing an empirical case study of the ways in which these …","","https://scholar.google.com/scholar?q=related:Z8VC9YL-i5kJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"T DeBell, L Goertzen, J Selker, C Udell","OPEnS Hub-A Real-Time Decentralized Internet Portal, Connecting Field Sensors to Google Sheets",2022,"Authorea Preprints","techrxiv.org","https://www.techrxiv.org/doi/full/10.1002/essoar.10500980.1","",248,"2024-08-22 10:20:32","","10.1002/essoar.10500980.1","","",,,,,0,0.00,0,4,2,"… a new methodology using low-power, open-source hardware, and software, to achieve … to form new data driven empirical models faster, and more cost efficiently than ever before. …","https://www.techrxiv.org/doi/pdf/10.1002/essoar.10500980.1","https://scholar.google.com/scholar?q=related:G_OLTwRxg0QJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
27,"T Kim, DH Shin","Social platform innovation of open source hardware in South Korea",2016,"Telematics and Informatics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0736585315000830","https://scholar.google.com/scholar?cites=14653926969185747643&as_sdt=2005&sciodt=2007&hl=en",39,"2024-08-22 10:20:32","HTML","","","",,,,,27,3.38,14,2,8,"… also be necessary to conduct theoretical and empirical research on the effects of prosumer … there will be an increasing need for empirical research concerning user-centered OSHW and …","https://www.sciencedirect.com/science/article/pii/S0736585315000830","https://scholar.google.com/scholar?q=related:u0LVSvA0XcsJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
0,"T Lam","Vulnerabilities in IoT Devices with Software-defined radio",2019,"","Thach Lam","","",271,"2024-08-22 10:20:32","CITATION","","","",,,,,0,0.00,0,1,5,"","","https://scholar.google.com/scholar?q=related:kHNBK_hnNaAJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
53,"T Li, Z Zhan","A systematic review on design thinking Integrated Learning in K-12 education",2022,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/12/16/8077","https://scholar.google.com/scholar?cites=8222214838458929307&as_sdt=2005&sciodt=2007&hl=en",385,"2024-08-22 10:20:32","HTML","","","",,,,,53,26.50,27,2,2,"… This study aimed to review high-qualified empirical studies … past decade, and most empirical studies target middle school … design activities with open-source hardware and software. Kim…","https://www.mdpi.com/2076-3417/12/16/8077","https://scholar.google.com/scholar?q=related:m1BKGdUsG3IJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
7,"T Malinen, T Mikkonen, V Tienvieri, ...","Open source hardware through volunteer community: a case study of eCars--now!",2010,"Proceedings of the 14th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/1930488.1930502","https://scholar.google.com/scholar?cites=3949711101011119473&as_sdt=2005&sciodt=2007&hl=en",42,"2024-08-22 10:20:32","","10.1145/1930488.1930502","","",,,,,7,0.50,2,4,14,"… Consequently, high hopes have been placed on projects that try to adapt the OSS model into material production, in projects that can be called Open Source Hardware (OSH). While …","https://dl.acm.org/doi/pdf/10.1145/1930488.1930502","https://scholar.google.com/scholar?q=related:cU0v5VEx0DYJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
16,"T Malinen, T Mikkonen, V Tienvieri, T Vadén","Community created open source hardware: A case study of"" eCars-Now!""",2011,"First Monday","firstmonday.org","http://firstmonday.org/ojs/index.php/fm/article/view/3357","https://scholar.google.com/scholar?cites=4593058000066891894&as_sdt=2005&sciodt=2007&hl=en",144,"2024-08-22 10:20:32","","","","",,,,,16,1.23,4,4,13,"… Based on a survey, we describe the demographic and motivational structure of one open source hardware (OSH) community and compare it to open source software (OSS) communities…","https://firstmonday.org/ojs/index.php/fm/article/download/3357/2951","https://scholar.google.com/scholar?q=related:dtDAfurRvT8J:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
130,"T Mazali","From industry 4.0 to society 4.0, there and back",2018,"Ai &Society","Springer","https://link.springer.com/article/10.1007/s00146-017-0792-6","https://scholar.google.com/scholar?cites=7251827899195740040&as_sdt=2005&sciodt=2007&hl=en",421,"2024-08-22 10:20:32","HTML","10.1007/s00146-017-0792-6","","",,,,,130,21.67,130,1,6,"… Tabby is also the first industrializable open-source hardware concept that makes technical … The results presented in this article are part of an empirical research conducted by the …","https://link.springer.com/article/10.1007/s00146-017-0792-6","https://scholar.google.com/scholar?q=related:iE_Ubw2ro2QJ:scholar.google.com/&scioq=%22open+source+hardware%22%7C%22open+source+hardware%22%7C%22open+hardware%22+%22empirical%22&hl=en&as_sdt=2007"
