Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
48,"F. Bouquet","Project-based physics labs using low-cost open-source hardware",2017,"American Journal of Physics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85013158331&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85013158331&origin=inward",83,"2024-08-22 16:58:49","Article","10.1119/1.4972043","0002-9505","https://api.elsevier.com/content/abstract/scopus_id/85013158331",85,3,216,222,48,6.86,48,1,7,"","",""
26,"F. Machado","Parametric CAD modeling for open source scientific hardware: Comparing OpenSCAD and FreeCAD Python scripts",2019,"PLoS ONE","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076094200&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076094200&origin=inward",170,"2024-08-22 16:58:49","Article","10.1371/journal.pone.0225795","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/85076094200",14,12,,,26,5.20,26,1,5,"","",""
94,"F. Mondada","Bringing Robotics to Formal Education: The Thymio Open-Source Hardware Robot",2017,"IEEE Robotics and Automation Magazine","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85013649120&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85013649120&origin=inward",21,"2024-08-22 16:58:49","Article","10.1109/MRA.2016.2636372","1070-9932","https://api.elsevier.com/content/abstract/scopus_id/85013649120",24,1,77,85,94,13.43,94,1,7,"","",""
36,"F. Morreale","Building a maker community around an open hardware platform",2017,"Conference on Human Factors in Computing Systems - Proceedings","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044866338&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044866338&origin=inward",120,"2024-08-22 16:58:49","Conference Paper","10.1145/3025453.3026056","","https://api.elsevier.com/content/abstract/scopus_id/85044866338",2017,,6948,6959,36,5.14,36,1,7,"","",""
57,"F. Salamone","Design and development of nEMoS, an all-in-one, low-cost, web-connected and 3D-printed device for environmental analysis",2015,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84930960510&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84930960510&origin=inward",64,"2024-08-22 16:58:49","Article","10.3390/s150613012","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/84930960510",15,6,13012,13027,57,6.33,57,1,9,"","",""
24,"F. Tschopp","VersaVIS—an open versatile multi-camera visual-inertial sensor suite",2020,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081131062&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081131062&origin=inward",188,"2024-08-22 16:58:49","Article","10.3390/s20051439","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85081131062",20,5,,,24,6.00,24,1,4,"","",""
145,"F.F. Voigt","The mesoSPIM initiative: open-source light-sheet microscopes for imaging cleared tissue",2019,"Nature Methods","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073823668&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073823668&origin=inward",13,"2024-08-22 16:58:49","Article","10.1038/s41592-019-0554-0","1548-7091","https://api.elsevier.com/content/abstract/scopus_id/85073823668",16,11,1105,1108,145,29.00,145,1,5,"","",""
79,"F.J. Mesas-Carrascosa","Open source hardware to monitor environmental parameters in precision agriculture",2015,"Biosystems Engineering","","https://api.elsevier.com/content/article/eid/1-s2.0-S1537511015001208","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84938683372&origin=inward",38,"2024-08-22 16:58:49","Article","10.1016/j.biosystemseng.2015.07.005","1537-5110","https://api.elsevier.com/content/abstract/scopus_id/84938683372",137,,73,83,79,8.78,79,1,9,"","",""
43,"F.J. Mesas-Carrascosa","Monitoring heritage buildings with open source hardware sensors: A case study of the mosque-cathedral of Córdoba",2016,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84990909332&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84990909332&origin=inward",98,"2024-08-22 16:58:49","Article","10.3390/s16101620","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/84990909332",16,10,,,43,5.38,43,1,8,"","",""
32,"G. Bhat","OpenHealth: Open-Source Platform for Wearable Health Monitoring",2019,"IEEE Design and Test","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85067821582&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85067821582&origin=inward",134,"2024-08-22 16:58:49","Review","10.1109/MDAT.2019.2906110","2168-2356","https://api.elsevier.com/content/abstract/scopus_id/85067821582",36,5,27,34,32,6.40,32,1,5,"","",""
82,"G. Bitella","A novel low-cost open-hardware platform for monitoring soil water content and multiple soil-air-vegetation parameters",2014,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84908537939&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84908537939&origin=inward",33,"2024-08-22 16:58:49","Article","10.3390/s141019639","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/84908537939",14,10,19639,19659,82,8.20,82,1,10,"","",""
29,"G. Chandrasekaran","IoT enabled smart solar water heater system using real time ThingSpeak IoT platform",2023,"IET Renewable Power Generation","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161655561&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85161655561&origin=inward",147,"2024-08-22 16:58:49","Article","10.1049/rpg2.12760","1752-1416","https://api.elsevier.com/content/abstract/scopus_id/85161655561",,,,,29,29.00,29,1,1,"","",""
71,"G. Dessouky","Hardfails: Insights into software-exploitable hardware bugs",2019,"Proceedings of the 28th USENIX Security Symposium","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076345832&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076345832&origin=inward",51,"2024-08-22 16:58:49","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85076345832",,,213,230,71,14.20,71,1,5,"","",""
27,"G. Duarte","A novel marine mesocosm facility to study global warming, water quality, and ocean acidification",2015,"Ecology and Evolution","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84945400876&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84945400876&origin=inward",168,"2024-08-22 16:58:49","Article","10.1002/ece3.1670","2045-7758","https://api.elsevier.com/content/abstract/scopus_id/84945400876",5,20,4555,4566,27,3.00,27,1,9,"","",""
35,"G. Karalekas","Europa: A case study for teaching sensors, data acquisition and robotics via a ROS-based educational robot",2020,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083962690&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083962690&origin=inward",124,"2024-08-22 16:58:49","Article","10.3390/s20092469","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85083962690",20,9,,,35,8.75,35,1,4,"","",""
72,"G. Loianno","Localization, Grasping, and Transportation of Magnetic Objects by a Team of MAVs in Challenging Desert-Like Environments",2018,"IEEE Robotics and Automation Letters","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051814668&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051814668&origin=inward",45,"2024-08-22 16:58:49","Article","10.1109/LRA.2018.2800121","2377-3766","https://api.elsevier.com/content/abstract/scopus_id/85051814668",3,3,1576,1583,72,12.00,72,1,6,"","",""
72,"G. Niezen","Open-source hardware for medical devices",2016,"BMJ Innovations","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85019538590&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85019538590&origin=inward",48,"2024-08-22 16:58:49","Article","10.1136/bmjinnov-2015-000080","2055-8074","https://api.elsevier.com/content/abstract/scopus_id/85019538590",2,2,78,83,72,9.00,72,1,8,"","",""
23,"G. Ravazzani","Open hardware portable dual-probe heat-pulse sensor for measuring soil thermal properties and water content",2017,"Computers and Electronics in Agriculture","","https://api.elsevier.com/content/article/eid/1-s2.0-S0168169916301922","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85006943991&origin=inward",195,"2024-08-22 16:58:49","Article","10.1016/j.compag.2016.12.012","0168-1699","https://api.elsevier.com/content/abstract/scopus_id/85006943991",133,,9,14,23,3.29,23,1,7,"","",""
51,"G. Tristo","Real time power consumption monitoring for energy efficiency analysis in micro EDM milling",2015,"International Journal of Advanced Manufacturing Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84929376612&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84929376612&origin=inward",73,"2024-08-22 16:58:49","Article","10.1007/s00170-014-6725-3","0268-3768","https://api.elsevier.com/content/abstract/scopus_id/84929376612",78,9,1511,1521,51,5.67,51,1,9,"","",""
36,"G. Valentini","Kilogrid: a novel experimental environment for the Kilobot robot",2018,"Swarm Intelligence","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85041107763&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85041107763&origin=inward",121,"2024-08-22 16:58:49","Article","10.1007/s11721-018-0155-z","1935-3812","https://api.elsevier.com/content/abstract/scopus_id/85041107763",12,3,245,266,36,6.00,36,1,6,"","",""
38,"G.A. Alonso-Silverio","Development of a Laparoscopic Box Trainer Based on Open Source Hardware and Artificial Intelligence for Objective Assessment of Surgical Psychomotor Skills",2018,"Surgical Innovation","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047802779&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047802779&origin=inward",115,"2024-08-22 16:58:49","Article","10.1177/1553350618777045","1553-3506","https://api.elsevier.com/content/abstract/scopus_id/85047802779",25,4,380,388,38,6.33,38,1,6,"","",""
44,"H. Bang","Implementation of a Ball and Plate Control System Using Sliding Mode Control",2018,"IEEE Access","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047229239&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047229239&origin=inward",91,"2024-08-22 16:58:49","Article","10.1109/ACCESS.2018.2838544","2169-3536","https://api.elsevier.com/content/abstract/scopus_id/85047229239",6,,32401,32408,44,7.33,44,1,6,"","",""
25,"H. Chandra","Open-source automated mapping four-point probe",2017,"Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85013860771&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85013860771&origin=inward",184,"2024-08-22 16:58:49","Article","10.3390/ma10020110","1996-1944","https://api.elsevier.com/content/abstract/scopus_id/85013860771",10,2,,,25,3.57,25,1,7,"","",""
44,"H. Kwon","OpenSMART: Single-cycle multi-hop NoC generator in BSV and chisel",2017,"ISPASS 2017 - IEEE International Symposium on Performance Analysis of Systems and Software","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027115905&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027115905&origin=inward",92,"2024-08-22 16:58:49","Conference Paper","10.1109/ISPASS.2017.7975291","","https://api.elsevier.com/content/abstract/scopus_id/85027115905",,,195,204,44,6.29,44,1,7,"","",""
49,"I. González","Integration of open source hardware Arduino platform in automation systems applied to Smart Grids/Micro-Grids",2019,"Sustainable Energy Technologies and Assessments","","https://api.elsevier.com/content/article/eid/1-s2.0-S2213138819304230","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073259028&origin=inward",79,"2024-08-22 16:58:49","Article","10.1016/j.seta.2019.100557","2213-1388","https://api.elsevier.com/content/abstract/scopus_id/85073259028",36,,,,49,9.80,49,1,5,"","",""
59,"I. Nuñez","Low cost and open source multi-fluorescence imaging system for teaching and research in biology and bioengineering",2017,"PLoS ONE","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85034117398&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85034117398&origin=inward",61,"2024-08-22 16:58:49","Article","10.1371/journal.pone.0187163","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/85034117398",12,11,,,59,8.43,59,1,7,"","",""
80,"J. Avery","A versatile and reproducible multi-frequency electrical impedance tomography system",2017,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85011650068&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85011650068&origin=inward",34,"2024-08-22 16:58:49","Article","10.3390/s17020280","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85011650068",17,2,,,80,11.43,80,1,7,"","",""
29,"J. Balkind","BYOC: A ""bring your own core"" framework for heterogeneous-ISA research",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082382576&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082382576&origin=inward",151,"2024-08-22 16:58:49","Conference Paper","10.1145/3373376.3378479","","https://api.elsevier.com/content/abstract/scopus_id/85082382576",,,699,714,29,7.25,29,1,4,"","",""
29,"J. Forsslund","WoodenHaptics: A starting kit for crafting force-reflecting spatial haptic devices",2015,"TEI 2015 - Proceedings of the 9th International Conference on Tangible, Embedded, and Embodied Interaction","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84924057539&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84924057539&origin=inward",157,"2024-08-22 16:58:49","Conference Paper","10.1145/2677199.2680595","","https://api.elsevier.com/content/abstract/scopus_id/84924057539",,,133,140,29,3.22,29,1,9,"","",""
23,"J. Frey","Comparison of an open-hardware electroencephalography amplifier with medical grade device in brain-computer interface applications",2016,"PhyCS 2016 - Proceedings of the 3rd International Conference on Physiological Computing Systems","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84991103998&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84991103998&origin=inward",196,"2024-08-22 16:58:49","Conference Paper","10.5220/0005954501050114","","https://api.elsevier.com/content/abstract/scopus_id/84991103998",,,105,114,23,2.88,23,1,8,"","",""
43,"J. Jackson","ROSflight: A lightweight, inexpensive MAV research and development tool",2016,"2016 International Conference on Unmanned Aircraft Systems, ICUAS 2016","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84979776744&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84979776744&origin=inward",99,"2024-08-22 16:58:49","Conference Paper","10.1109/ICUAS.2016.7502584","","https://api.elsevier.com/content/abstract/scopus_id/84979776744",,,758,762,43,5.38,43,1,8,"","",""
50,"J. Lee","A desktop multi-material 3D bio-printing system with open-source hardware and software",2017,"International Journal of Precision Engineering and Manufacturing","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85017167052&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85017167052&origin=inward",78,"2024-08-22 16:58:49","Article","10.1007/s12541-017-0072-x","2234-7593","https://api.elsevier.com/content/abstract/scopus_id/85017167052",18,4,605,612,50,7.14,50,1,7,"","",""
31,"J. Munoz","OpenTestBed: Poor Man's IoT Testbed",2019,"INFOCOM 2019 - IEEE Conference on Computer Communications Workshops, INFOCOM WKSHPS 2019","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073231221&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073231221&origin=inward",136,"2024-08-22 16:58:49","Conference Paper","10.1109/INFCOMW.2019.8845269","","https://api.elsevier.com/content/abstract/scopus_id/85073231221",,,467,471,31,6.20,31,1,5,"","",""
40,"J. Neubert","Soldercubes: a self-soldering self-reconfiguring modular robot system",2016,"Autonomous Robots","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84953366030&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84953366030&origin=inward",106,"2024-08-22 16:58:49","Article","10.1007/s10514-015-9441-4","0929-5593","https://api.elsevier.com/content/abstract/scopus_id/84953366030",40,1,139,158,40,5.00,40,1,8,"","",""
51,"J. Pearce","Laboratory equipment: Cut costs with open-source hardware",2014,"Nature","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84893384616&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84893384616&origin=inward",74,"2024-08-22 16:58:49","Letter","10.1038/505618d","0028-0836","https://api.elsevier.com/content/abstract/scopus_id/84893384616",505,7485,618,618,51,5.10,51,1,10,"","",""
24,"J. Ramírez-Faz","Monitoring of temperature in retail refrigerated cabinets applying iot over open-source hardware and software",2020,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079080851&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079080851&origin=inward",189,"2024-08-22 16:58:49","Article","10.3390/s20030846","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85079080851",20,3,,,24,6.00,24,1,4,"","",""
26,"J. Rubio-Aparicio","Design and implementation of a mixed IoT LPWAN network architecture",2019,"Sensors (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85061232317&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85061232317&origin=inward",173,"2024-08-22 16:58:49","Article","10.3390/s19030675","1424-8220","https://api.elsevier.com/content/abstract/scopus_id/85061232317",19,3,,,26,5.20,26,1,5,"","",""
31,"J. Siegle","Neural ensemble communities: Open-source approaches to hardware for large-scale electrophysiology",2015,"Current Opinion in Neurobiology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0959438814002268","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84920283190&origin=inward",143,"2024-08-22 16:58:49","Review","10.1016/j.conb.2014.11.004","0959-4388","https://api.elsevier.com/content/abstract/scopus_id/84920283190",32,,53,59,31,3.44,31,1,9,"","",""
27,"J. Wade","A force and thermal sensing skin for robots in human environments",2017,"Robotics and Autonomous Systems","","https://api.elsevier.com/content/article/eid/1-s2.0-S0921889016307837","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032862268&origin=inward",165,"2024-08-22 16:58:49","Article","10.1016/j.robot.2017.06.008","0921-8890","https://api.elsevier.com/content/abstract/scopus_id/85032862268",96,,1,14,27,3.86,27,1,7,"","",""
84,"J. West","The complementarity of openness: How MakerBot leveraged Thingiverse in 3D printing",2016,"Technological Forecasting and Social Change","","https://api.elsevier.com/content/article/eid/1-s2.0-S0040162515002449","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84949506991&origin=inward",30,"2024-08-22 16:58:49","Article","10.1016/j.techfore.2015.07.025","0040-1625","https://api.elsevier.com/content/abstract/scopus_id/84949506991",102,,169,181,84,10.50,84,1,8,"","",""
50,"J.A. Carballo","New approach for solar tracking systems based on computer vision, low cost hardware and deep learning",2019,"Renewable Energy","","https://api.elsevier.com/content/article/eid/1-s2.0-S0960148118310516","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052967430&origin=inward",76,"2024-08-22 16:58:49","Article","10.1016/j.renene.2018.08.101","0960-1481","https://api.elsevier.com/content/abstract/scopus_id/85052967430",,,1158,1166,50,10.00,50,1,5,"","",""
40,"J.A. Carballo","New low-cost solar tracking system based on open source hardware for educational purposes",2018,"Solar Energy","","https://api.elsevier.com/content/article/eid/1-s2.0-S0038092X18309587","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054096057&origin=inward",105,"2024-08-22 16:58:49","Article","10.1016/j.solener.2018.09.064","0038-092X","https://api.elsevier.com/content/abstract/scopus_id/85054096057",174,,826,836,40,6.67,40,1,6,"","",""
26,"J.A. White","Controller for microfluidic large-scale integration",2018,"HardwareX","","https://api.elsevier.com/content/article/eid/1-s2.0-S246806721730041X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044958333&origin=inward",174,"2024-08-22 16:58:49","Article","10.1016/j.ohx.2017.10.002","2468-0672","https://api.elsevier.com/content/abstract/scopus_id/85044958333",3,,135,145,26,4.33,26,1,6,"","",""
29,"J.E. Correa","Laminated micro-machine: Design and fabrication of a flexure-based Delta robot",2016,"Journal of Manufacturing Processes","","https://api.elsevier.com/content/article/eid/1-s2.0-S1526612516300731","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84995939790&origin=inward",154,"2024-08-22 16:58:49","Article","10.1016/j.jmapro.2016.06.016","1526-6125","https://api.elsevier.com/content/abstract/scopus_id/84995939790",24,,370,375,29,3.63,29,1,8,"","",""
261,"J.H. Siegle","Open Ephys: An open-source, plugin-based platform for multichannel electrophysiology",2017,"Journal of Neural Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020092311&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020092311&origin=inward",7,"2024-08-22 16:58:49","Article","10.1088/1741-2552/aa5eea","1741-2560","https://api.elsevier.com/content/abstract/scopus_id/85020092311",14,4,,,261,37.29,261,1,7,"","",""
31,"J.K. Lee","A mobile sensor network to map carbon dioxide emissions in urban environments",2017,"Atmospheric Measurement Techniques","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85014540009&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85014540009&origin=inward",141,"2024-08-22 16:58:49","Article","10.5194/amt-10-645-2017","1867-1381","https://api.elsevier.com/content/abstract/scopus_id/85014540009",10,2,645,665,31,4.43,31,1,7,"","",""
120,"J.M. Pearce","A review of open source ventilators for COVID-19 and future pandemics",2020,"F1000Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084868717&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084868717&origin=inward",17,"2024-08-22 16:58:49","Article","10.12688/f1000research.22942.2","2046-1402","https://api.elsevier.com/content/abstract/scopus_id/85084868717",9,,,,120,30.00,120,1,4,"","",""
93,"J.M. Pearce","Return on investment for open source scientific hardware development",2016,"Science and Public Policy","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84964723118&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84964723118&origin=inward",25,"2024-08-22 16:58:49","Article","10.1093/scipol/scv034","0302-3427","https://api.elsevier.com/content/abstract/scopus_id/84964723118",43,2,192,195,93,11.63,93,1,8,"","",""
79,"J.M. Pearce","Economic savings for scientific free and open source technology: A review",2020,"HardwareX","","https://api.elsevier.com/content/article/eid/1-s2.0-S2468067220300481","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090888890&origin=inward",37,"2024-08-22 16:58:49","Article","10.1016/j.ohx.2020.e00139","2468-0672","https://api.elsevier.com/content/abstract/scopus_id/85090888890",8,,,,79,19.75,79,1,4,"","",""
49,"J.M. Pearce","Open-Source Wax RepRap 3-D Printer for Rapid Prototyping Paper-Based Microfluidics",2016,"Journal of Laboratory Automation","","https://api.elsevier.com/content/article/eid/1-s2.0-S2472630322014133","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84978535971&origin=inward",80,"2024-08-22 16:58:49","Article","10.1177/2211068215624408","2211-0682","https://api.elsevier.com/content/abstract/scopus_id/84978535971",21,4,510,516,49,6.13,49,1,8,"","",""
34,"J.M. Pearce","Distributed manufacturing of open source medical hardware for pandemics",2020,"Journal of Manufacturing and Materials Processing","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086366661&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85086366661&origin=inward",128,"2024-08-22 16:58:49","Review","10.3390/jmmp4020049","2504-4494","https://api.elsevier.com/content/abstract/scopus_id/85086366661",4,2,,,34,8.50,34,1,4,"","",""
27,"J.M. Pearce","Impacts of open source hardware in science and engineering",2017,"Bridge","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030239969&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030239969&origin=inward",166,"2024-08-22 16:58:49","Article","","0737-6278","https://api.elsevier.com/content/abstract/scopus_id/85030239969",47,3,24,31,27,3.86,27,1,7,"","",""
33,"J.M. Portalo","Monitoring system for tracking a pv generator in an experimental smart microgrid: An open-source solution",2021,"Sustainability (Switzerland)","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111424905&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85111424905&origin=inward",130,"2024-08-22 16:58:49","Article","10.3390/su13158182","2071-1050","https://api.elsevier.com/content/abstract/scopus_id/85111424905",13,15,,,33,11.00,33,1,3,"","",""
33,"J.P. Hausberg","Why makers make what they make: motivations to contribute to open source hardware development",2020,"R and D Management","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057756137&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057756137&origin=inward",132,"2024-08-22 16:58:49","Conference Paper","10.1111/radm.12348","0033-6807","https://api.elsevier.com/content/abstract/scopus_id/85057756137",50,1,75,95,33,8.25,33,1,4,"","",""
88,"J.P. Sharkey","A one-piece 3D printed flexure translation stage for open-source microscopy",2016,"Review of Scientific Instruments","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84959421850&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84959421850&origin=inward",27,"2024-08-22 16:58:49","Article","10.1063/1.4941068","0034-6748","https://api.elsevier.com/content/abstract/scopus_id/84959421850",87,2,,,88,11.00,88,1,8,"","",""
39,"K. Chan","Low-cost electronic sensors for environmental research: Pitfalls and opportunities",2021,"Progress in Physical Geography","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85091439028&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85091439028&origin=inward",107,"2024-08-22 16:58:49","Article","10.1177/0309133320956567","0309-1333","https://api.elsevier.com/content/abstract/scopus_id/85091439028",45,3,305,338,39,13.00,39,1,3,"","",""
56,"K. Kwak","Complementary multiplatforms in the growing innovation ecosystem: Evidence from 3D printing technology",2018,"Technological Forecasting and Social Change","","https://api.elsevier.com/content/article/eid/1-s2.0-S004016251730820X","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85024098616&origin=inward",66,"2024-08-22 16:58:49","Article","10.1016/j.techfore.2017.06.022","0040-1625","https://api.elsevier.com/content/abstract/scopus_id/85024098616",136,,192,207,56,9.33,56,1,6,"","",""
