Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
30,"B. Jesiek","Democratizing software: Open source, the hacker ethic, and beyond",2003,"","","","",465,"2024-08-22 15:04:59","","10.5210/fm.v8i10.1082","","",,,,,30,1.43,30,1,21,"The development of computer software and hardware in closed-source, corporate environments limits the extent to which technologies can be used to empower the marginalized and oppressed. Various forms of resistance and counter-mobilization may appear, but these reactive efforts are often constrained by limitations that are embedded in the technologies by those in power. In the world of open source software development, actors have one more degree of freedom in the proactive shaping and modification of technologies, both in terms of design and use. Drawing on the work of philosopher of technology Andrew Feenberg, I argue that the open source model can act as a forceful lever for positive change in the discipline of software development. A glance at the somewhat vacuous hacker ethos, however, demonstrates that the technical community generally lacks a cohesive set of positive values necessary for challenging dominant interests. Instead, Feenbergos commitment to ""deep democratization"" is offered as a guiding principle for incorporating more preferable values and goals into software development processes.","",""
327,"B. Lu, Xin Wu, H. Figueroa, A. Monti","A Low-Cost Real-Time Hardware-in-the-Loop Testing Approach of Power Electronics Controls",2007,"","","","",578,"2024-08-22 15:04:59","","10.1109/TIE.2007.892253","","",,,,,327,19.24,82,4,17,"Hardware-in-the-loop (HIL) testing is increasingly recognized as an effective approach in the design of power electronics controls. A high-performance real-time simulation environment is necessary to obtain high-fidelity results in HIL simulations. This paper presents the detailed implementation of a very-low-cost multisolver hard real-time simulation environment, namely the real-time extension of the virtual test bed (VTB-RT). VTB-RT is implemented completely from open-source software and off-the-shelf hardware. Using VTB-RT, this paper proposes an efficient real-time HIL testing approach for control designs in power electronics applications. VTB-RT enables the natural coupling between the simulation environment and the hardware under test and, thus, makes virtual power exchange in HIL simulation possible. For validation purposes, the proposed real-time HIL testing approach is applied in two well-known power electronics application examples, namely a boost converter and an H-bridge inverter with their respective control systems, representing a very-low-cost and a relatively advanced hardware setup, respectively. The consistency of the experimental results with the theoretical results proves the applicability of VTB-RT and the proposed testing approach. Finally, the most recent research progresses in VTB-RT are summarized","",""
38,"B. Sutradhar","Design and development of an institutional repository at the Indian Institute of Technology Kharagpur",2006,"","","","",866,"2024-08-22 15:04:59","","10.1108/00330330610681321","","",,,,,38,2.11,38,1,18,"Purpose – To describe how an institutional repository (IR) was set up, using open source software, at the Indian Institute of Technology (IIT) in Kharagpur. Members of the IIT can publish their research documents in the IR for online access as well as digital preservation. Material in this IR includes instructional materials, records, data sets, electronic theses, dissertations, annual reports, as well as published papers. This opens up the world of scholarly publishing in a way that causes re‐examination of many of the current practices of scholarly communication and publishing.Design/methodology/approach – Details of the hardware and software requirements are provided along with information about available open source software. The steps involved in uploading and submitting material in the IR are described.Findings – This paper provides evidence on how to set up an IR and how to create different communities and, under each community, many collections using the DSpace software. It was found that setting ...","",""
127,"B. Tanner, A. White","RL-Glue: Language-Independent Software for Reinforcement-Learning Experiments",2009,"","","","",754,"2024-08-22 15:04:59","","10.5555/1577069.1755857","","",,,,,127,8.47,64,2,15,"RL-Glue is a standard, language-independent software package for reinforcement-learning experiments. The standardization provided by RL-Glue facilitates code sharing and collaboration. Code sharing reduces the need to re-engineer tasks and experimental apparatus, both common barriers to comparatively evaluating new ideas in the context of the literature. Our software features a minimalist interface and works with several languages and computing platforms. RL-Glue compatibility can be extended to any programming language that supports network socket communication. RL-Glue has been used to teach classes, to run international competitions, and is currently used by several other open-source software and hardware projects.","",""
44,"B. V. Herbruggen, Bart Jooris, Jen Rossey, Matteo Ridolfi, Nicola Macoir, Quinten Van den Brande, S. Lemey, E. D. Poorter","Wi-PoS: A Low-Cost, Open Source Ultra-Wideband (UWB) Hardware Platform with Long Range Sub-GHz Backbone",2019,"","","","",112,"2024-08-22 15:04:59","","10.3390/s19071548","","",,,,,44,8.80,6,8,5,"Ultra-wideband (UWB) localization is one of the most promising approaches for indoor localization due to its accurate positioning capabilities, immunity against multipath fading, and excellent resilience against narrowband interference. However, UWB researchers are currently limited by the small amount of feasible open source hardware that is publicly available. We developed a new open source hardware platform, Wi-PoS, for precise UWB localization based on Decawave’s DW1000 UWB transceiver with several unique features: support of both long-range sub-GHz and 2.4 GHz back-end communication between nodes, flexible interfacing with external UWB antennas, and an easy implementation of the MAC layer with the Time-Annotated Instruction Set Computer (TAISC) framework. Both hardware and software are open source and all parameters of the UWB ranging can be adjusted, calibrated, and analyzed. This paper explains the main specifications of the hardware platform, illustrates design decisions, and evaluates the performance of the board in terms of range, accuracy, and energy consumption. The accuracy of the ranging system was below 10 cm in an indoor lab environment at distances up to 5 m, and accuracy smaller than 5 cm was obtained at 50 and 75 m in an outdoor environment. A theoretical model was derived for predicting the path loss and the influence of the most important ground reflection. At the same time, the average energy consumption of the hardware was very low with only 81 mA for a tag node and 63 mA for the active anchor nodes, permitting the system to run for several days on a mobile battery pack and allowing easy and fast deployment on sites without an accessible power supply or backbone network. The UWB hardware platform demonstrated flexibility, easy installation, and low power consumption.","",""
44,"B. Wijnen, G. Anzalone, A. Haselhuhn, P. Sanders, Joshua M. Pearce","Free and open-source control software for 3-D motion and processing",2016,"","","","",305,"2024-08-22 15:04:59","","10.5334/JORS.78","","",,,,,44,5.50,9,5,8,"RepRap 3-D printers and their derivatives using conventional firmware are limited by: 1) requiring technical knowledge, 2) poor resilience with unreliable hardware, and 3) poor integration in complicated systems. In this paper, a new control system called Franklin, for CNC machines in general and 3-D printers specifically, is presented that enables web-based three dimensional control of additive, subtractive and analytical tools from any Internet connected device. Franklin can be set up and controlled entirely from a web interface; it uses a custom protocol which allows it to continue printing when the connection is temporarily lost, and allows communication with scripts.","",""
46,"B. Wijnen, G. Anzalone, Joshua M. Pearce","Open-source mobile water quality testing platform",2014,"","","","",330,"2024-08-22 15:04:59","","10.2166/WASHDEV.2014.137","","",,,,,46,4.60,15,3,10,"The developing world remains plagued by lack of access to safe drinking water. Although many low-cost methods have been developed to treat contaminated water, low-cost methods for water-quality testing are necessary to determine if these appropriate technologies are needed, effective, and reliable. This paper provides a methodology for the design, development, and technical validation of a low-cost, open-source (OS) water testing platform. A case study is presented where the platform is developed to provide both the colorimetry for biochemical oxygen demand/chemical oxygen demand and nephelometry to measure turbidity using method ISO 7027. This approach resulted in equipment that is as accurate, but costs between 7.5 and 15 times less than current commercially available tools. It is concluded that OS hardware development is a promising solution for the equipment necessary to perform water quality measurements in both developed and developing regions.","",""
32,"B. Y. Jacobs, Emily H. Lakes, Alex J. Reiter, S. Lake, Trevor R Ham, Nic D. Leipzig, S. Porvasnik, C. Schmidt, Rebecca A. Wachs, K. Allen","The Open Source GAITOR Suite for Rodent Gait Analysis",2018,"","","","",270,"2024-08-22 15:04:59","","10.1038/s41598-018-28134-1","","",,,,,32,5.33,3,10,6,"","",""
105,"Baichuan Huang, Jun Zhao, Jingbin Liu","A Survey of Simultaneous Localization and Mapping",2019,"","","","",601,"2024-08-22 15:04:59","","10.5081/jgps.17.1.94","","",,,,,105,21.00,35,3,5,"Simultaneous Localization and Mapping (SLAM) achieves the purpose of simultaneous positioning and map construction based on self-perception. The paper makes an overview in SLAM including Lidar SLAM, visual SLAM, and their fusion. For Lidar or visual SLAM, the survey illustrates the basic type and product of sensors, open source system in sort and history, deep learning embedded, the challenge and future. Additionally, visual inertial odometry is supplemented. For Lidar and visual fused SLAM, the paper highlights the multi-sensors calibration, the fusion in hardware, data, task layer. The open question and forward thinking end the paper. The contributions of this paper can be summarized as follows: the paper provides a high quality and full-scale overview in SLAM. It's very friendly for new researchers to hold the development of SLAM and learn it very obviously. Also, the paper can be considered as dictionary for experienced researchers to search and find new interested orientation.","",""
85,"Bao Liu, Brandon Wang","Embedded reconfigurable logic for ASIC design obfuscation against supply chain attacks",2014,"","","","",682,"2024-08-22 15:04:59","","10.7873/DATE2014.256","","",,,,,85,8.50,43,2,10,"Hardware is the foundation and the root of trust of any security system. However, in today's global IC industry, an IP provider, an IC design house, a CAD company, or a foundry may subvert a VLSI system with back doors or logic bombs. Such a supply chain adversary's capability is rooted in his knowledge on the hardware design. Successful hardware design obfuscation would severely limit a supply chain adversary's capability if not preventing all supply chain attacks. However, not all designs are obfuscatable in traditional technologies. We propose to achieve ASIC design obfuscation based on embedded reconfigurable logic which is determined by the end user and unknown to any party in the supply chain. Combined with other security techniques, embedded reconfigurable logic can provide the root of ASIC design obfuscation, data confidentiality and tamper-proofness. As a case study, we evaluate hardware-based code injection attacks and reconfiguration-based instruction set obfuscation based on an open source SPARC processor LEON2. We prevent program monitor Trojan attacks and increase the area of a minimum code injection Trojan with a 1KB ROM by 2.38% for every 1% area increase of the LEON2 processor.","",""
95,"Bastian Bloessl, Michele Segata, C. Sommer, F. Dressler","Performance Assessment of IEEE 802.11p with an Open Source SDR-Based Prototype",2018,"","","","",247,"2024-08-22 15:04:59","","10.1109/TMC.2017.2751474","","",,,,,95,15.83,24,4,6,"We present a complete simulation and experimentation framework for IEEE 802.11p. The core of the framework is a Software Defined Radio (SDR)-based Orthogonal Frequency Division Multiplexing (OFDM) transceiver that we validated extensively by means of simulations, interoperability tests, and, ultimately, by conducting a field test. Being SDR-based, the transceiver offers important benefits: It provides access to all data down to and including the physical layer, allowing for a better understanding of the system. Based on open and programmable hardware and software, the transceiver is completely transparent and all implementation details can be studied and, if needed, modified. Finally, it enables a seamless switch between simulations and experiments and, thus, helps to bridge the gap between theory and practice. Comparing the transceiver’s performance with independent results from simulations and experiments, we underline its potential to be used as a tool for further studies of IEEE 802.11p networks both in field operational tests as well as for simulation-based development of novel physical layer solutions. To make the framework accessible to fellow researchers and to allow reproduction of the results, we released it under an Open Source license.","",""
183,"Bastian Bloessl, Michele Segata, C. Sommer, F. Dressler","An IEEE 802.11a/g/p OFDM receiver for GNU radio",2013,"","","","",648,"2024-08-22 15:04:59","","10.1145/2491246.2491248","","",,,,,183,16.64,46,4,11,"Experimental research on wireless communication protocols frequently requires full access to all protocol layers, down to and including the physical layer. Software Defined Radio (SDR) hardware platforms, together with real-time signal processing frameworks, offer a basis to implement transceivers that can allow such experimentation and sophisticated measurements. We present a complete Orthogonal Frequency Division Multiplexing (OFDM) receiver implemented in GNU Radio and fitted for operation with an Ettus USRP N210. To the best of our knowledge, this is the first prototype of a GNU Radio based OFDM receiver for this technology. Our receiver comprises all layers up to parsing the MAC header and extracting the payload of IEEE 802.11a/g/p networks. It supports both WiFi with a bandwidth of 20 MHz and IEEE 802.11p DSRC with a bandwidth of 10 MHz. We validated and verified our implementation by means of interoperability tests, and present representative performance measurements. By making the code available as Open Source we provide an easy-to-access system that can be readily used for experimenting with novel signal processing algorithms.","",""
16,"Beccani Marco, Susilo Ekawahyu, Natali Christian Di, Valdastri Pietro","SMAC — A Modular Open Source Architecture for Medical Capsule Robots",2014,"","","","",341,"2024-08-22 15:04:59","","10.5772/59505","","",,,,,16,1.60,4,4,10,"The field of Medical Capsule Robots (MCRs) is gaining momentum in the robotics community, with applications spanning from abdominal surgery to gastrointestinal (GI) endoscopy. MCRs are miniature multifunctional devices usually constrained in both size and on-board power supply. The design process for MCRs is time consuming and resource intensive, as it involves the development of custom hardware and software components. In this work, we present the STORM Lab Modular Architecture for Capsules (SMAC), a modular open source architecture for MCRs aiming to provide the MCRs research community with a tool for shortening the design and development time for capsule robots. The SMAC platform consists of both hardware modules and firmware libraries that can be used for developing MCRs. In particular, the SMAC modules are miniature boards of uniform diameter (i.e., 9.8 mm) that are able to fulfill five different functions: signal coordination combined with wireless data transmission, sensing, actuation, powering and vision/illumination. They are small in size, low power, and have reconfigurable software libraries for the Hardware Abstraction Layer (HAL), which has been proven to work reliably for different types of MCRs. A design template for a generic SMAC application implementing a robust communication protocol is presented in this work, together with its finite state machine abstraction, capturing all the architectural components involved. The reliability of the wireless link is assessed for different levels of data transmission power and separation distances. The current consumption for each SMAC module is quantified and the timing of a SMAC radio message transmission is characterized. Finally, the applicability of SMAC in the field of MCRs is discussed by analysing examples from the literature.","",""
44,"Ben Pfaff, Anthony Romano, Godmar Back","The pintos instructional operating system kernel",2009,"","","","",850,"2024-08-22 15:04:59","","10.1145/1508865.1509023","","",,,,,44,2.93,15,3,15,"Pintos is an instructional operating system, complete with documentation and ready-made, modular projects that introduce students to the principles of multi-programming, scheduling, virtual memory, and filesystems. By allowing students to run their work product on actual hardware, while simultaneously benefiting from debugging and dynamic analysis tools provided in simulated and emulated environments, Pintos increases student engagement. Unlike tailored versions of commercial or open source OS such as Linux, Pintos is designed from the ground up from an educational perspective. It has been used by multiple institutions for a number of years and is available for wider use.","",""
243,"Benjamin A. Suter, Timothy O'Connor, V. Iyer, L. Petreanu, Bryan M. Hooks, Taro Kiritani, K. Svoboda, G. Shepherd","Ephus: Multipurpose Data Acquisition Software for Neuroscience Experiments",2010,"","","","",696,"2024-08-22 15:04:59","","10.3389/fncir.2010.00100","","",,,,,243,17.36,30,8,14,"Physiological measurements in neuroscience experiments often involve complex stimulus paradigms and multiple data channels. Ephus (http://www.ephus.org) is an open-source software package designed for general-purpose data acquisition and instrument control. Ephus operates as a collection of modular programs, including an ephys program for standard whole-cell recording with single or multiple electrodes in typical electrophysiological experiments, and a mapper program for synaptic circuit mapping experiments involving laser scanning photostimulation based on glutamate uncaging or channelrhodopsin-2 excitation. Custom user functions allow user-extensibility at multiple levels, including on-line analysis and closed-loop experiments, where experimental parameters can be changed based on recently acquired data, such as during in vivo behavioral experiments. Ephus is compatible with a variety of data acquisition and imaging hardware. This paper describes the main features and modules of Ephus and their use in representative experimental applications.","",""
29,"Benjamin Ambrose, James M. Baxter, John Cully, Matthew Willmott, Elliot M Steele, Benji C. Bateman, M. Martin-Fernandez, A. Cadby, J. Shewring, Marleen Aaldering, Timothy D. Craggs","The smfBox is an open-source platform for single-molecule FRET",2020,"","","","",198,"2024-08-22 15:04:59","","10.1038/s41467-020-19468-4","","",,,,,29,7.25,3,11,4,"","",""
1190,"Bichen Wu, Xiaoliang Dai, Peizhao Zhang, Yanghan Wang, Fei Sun, Yiming Wu, Yuandong Tian, Péter Vajda, Yangqing Jia, K. Keutzer","FBNet: Hardware-Aware Efficient ConvNet Design via Differentiable Neural Architecture Search",2018,"","","","",905,"2024-08-22 15:04:59","","10.1109/CVPR.2019.01099","","",,,,,1190,198.33,119,10,6,"Designing accurate and efficient ConvNets for mobile devices is challenging because the design space is combinatorially large. Due to this, previous neural architecture search (NAS) methods are computationally expensive. ConvNet architecture optimality depends on factors such as input resolution and target devices. However, existing approaches are too resource demanding for case-by-case redesigns. Also, previous work focuses primarily on reducing FLOPs, but FLOP count does not always reflect actual latency. To address these, we propose a differentiable neural architecture search (DNAS) framework that uses gradient-based methods to optimize ConvNet architectures, avoiding enumerating and training individual architectures separately as in previous methods. FBNets (Facebook-Berkeley-Nets), a family of models discovered by DNAS surpass state-of-the-art models both designed manually and generated automatically. FBNet-B achieves 74.1% top-1 accuracy on ImageNet with 295M FLOPs and 23.1 ms latency on a Samsung S8 phone, 2.4x smaller and 1.5x faster than MobileNetV2-1.3 with similar accuracy. Despite higher accuracy and lower latency than MnasNet, we estimate FBNet-B's search cost is 420x smaller than MnasNet's, at only 216 GPU-hours. Searched for different resolutions and channel sizes, FBNets achieve 1.5% to 6.4% higher accuracy than MobileNetV2. The smallest FBNet achieves 50.2% accuracy and 2.9 ms latency (345 frames per second) on a Samsung S8. Over a Samsung-optimized FBNet, the iPhone-X-optimized model achieves a 1.4x speedup on an iPhone X. FBNet models are open-sourced at https://github. com/facebookresearch/mobile-vision.","",""
22,"Blaise Tine, Krishna Praveen Yalamarthy, Fares Elsabbagh, Hyesoon Kim","Vortex: Extending the RISC-V ISA for GPGPU and 3D-Graphics",2021,"","","","",614,"2024-08-22 15:04:59","","10.1145/3466752.3480128","","",,,,,22,7.33,6,4,3,"The importance of open-source hardware and software has been increasing. However, despite GPUs being one of the more popular accelerators across various applications, there is very little open-source GPU infrastructure in the public domain. We argue that one of the reasons for the lack of open-source infrastructure for GPUs is rooted in the complexity of their ISA and software stacks. In this work, we first propose an ISA extension to RISC-V that supports GPGPUs and graphics. The main goal of the ISA extension proposal is to minimize the ISA changes so that the corresponding changes to the open-source ecosystem are also minimal, which makes for a sustainable development ecosystem. To demonstrate the feasibility of the minimally extended RISC-V ISA, we implemented the complete software and hardware stacks of Vortex on FPGA. Vortex is a PCIe-based soft GPU that supports OpenCL and OpenGL. Vortex can be used in a variety of applications, including machine learning, graph analytics, and graphics rendering. Vortex can scale up to 32 cores on an Altera Stratix 10 FPGA, delivering a peak performance of 25.6 GFlops at 200 Mhz.","",""
51,"Bob L. Sturm, M. Iglesias, Oded Ben-Tal, M. Miron, Emilia Gómez","Artificial Intelligence and Music: Open Questions of Copyright Law and Engineering Praxis",2019,"","","","",480,"2024-08-22 15:04:59","","10.3390/arts8030115","","",,,,,51,10.20,10,5,5,"The application of artificial intelligence (AI) to music stretches back many decades, and presents numerous unique opportunities for a variety of uses, such as the recommendation of recorded music from massive commercial archives, or the (semi-)automated creation of music. Due to unparalleled access to music data and effective learning algorithms running on high-powered computational hardware, AI is now producing surprising outcomes in a domain fully entrenched in human creativity—not to mention a revenue source around the globe. These developments call for a close inspection of what is occurring, and consideration of how it is changing and can change our relationship with music for better and for worse. This article looks at AI applied to music from two perspectives: copyright law and engineering praxis. It grounds its discussion in the development and use of a specific application of AI in music creation, which raises further and unanticipated questions. Most of the questions collected in this article are open as their answers are not yet clear at this time, but they are nonetheless important to consider as AI technologies develop and are applied more widely to music, not to mention other domains centred on human creativity.","",""
64,"Bob Lantz, Brian O'Connor","A Mininet-based Virtual Testbed for Distributed SDN Development",2015,"","","","",702,"2024-08-22 15:04:59","","10.1145/2785956.2790030","","",,,,,64,7.11,32,2,9,"The need for fault tolerance and scalability is leading to the development of distributed SDN operating systems and applications. But how can you develop such systems and applications reliably without access to an expensive testbed? We continue to observe SDN development practices using full system virtualization or heavyweight containers, increasing complexity and overhead while decreasing usability. We demonstrate a simpler and more efficient approach: using Mininet's cluster mode to easily deploy a virtual testbed of lightweight containers on a single machine, an ad hoc cluster, or a dedicated hardware testbed. By adding an open source, distributed network operating system such as ONOS, we can create a flexible and scalable open source development platform for distributed SDN system and application software development.","",""
18,"Bogdan Oniga, A. Munteanu, V. Dădârlat","Open-source multi-protocol gateway for Internet of Things",2018,"","","","",885,"2024-08-22 15:04:59","","10.1109/ROEDUNET.2018.8514136","","",,,,,18,3.00,6,3,6,"Internet of Things (IoT) is becoming increasingly ubiquitous with global applicability in a very wide spectrum of commercial sectors, making use of diverse technologies for custom usage in certain environments. The diversity of applications and protocols and the custom needs for each environment introduce a big challenge for IoT applications, demanding the support of communication and message exchanges in implementations that aggregate diverse protocols. The paper addresses the design of an open-source multiprotocol gateway which supports two communication protocols, namely, Bluetooth Low Energy (BLE) and LoRa. The proposed gateway represents the bridge between the devices and the network server and transports the received messages via a standard format readable by the network server. The messages between the gateway and the network server are transported over the Message Queuing Telemetry Transport (MQTT) protocol. The paper details the implementation of the proposed multi-protocol gateway and highlights its benefits. In particular, the proposed gateway demonstrates support for multiple protocols on the same hardware base and eliminates the need of using multiple hardware components for each type of protocol.","",""
964,"Brandon Amos, Bartosz Ludwiczuk, M. Satyanarayanan","OpenFace: A general-purpose face recognition library with mobile applications",2016,"","","","",929,"2024-08-22 15:04:59","","","","",,,,,964,120.50,321,3,8,"Cameras are becoming ubiquitous in the Internet of Things (IoT) and can use face recognition technology to improve context. There is a large accuracy gap between today’s publicly available face recognition systems and the state-of-the-art private face recognition systems. This paper presents our OpenFace face recognition library that bridges this accuracy gap. We show that OpenFace provides near-human accuracy on the LFW benchmark and present a new classification benchmark for mobile scenarios. This paper is intended for non-experts interested in using OpenFace and provides a light introduction to the deep neural network techniques we use. We released OpenFace in October 2015 as an open source library under the Apache 2.0 license. It is available at: http://cmusatyalab.github.io/openface/ This research was supported by the National Science Foundation (NSF) under grant number CNS-1518865. Additional support was provided by Crown Castle, the Conklin Kistler family fund, Google, the Intel Corporation, and Vodafone. NVIDIA’s academic hardware grant provided the Tesla K40 GPU used in all of our experiments. Any opinions, findings, conclusions or recommendations expressed in this material are those of the authors and should not be attributed to their employers or funding sources.","",""
74,"Brian McGillion, T. Dettenborn, Thomas Nyman, N. Asokan","Open-TEE -- An Open Virtual Trusted Execution Environment",2015,"","","","",918,"2024-08-22 15:04:59","","10.1109/Trustcom.2015.400","","",,,,,74,8.22,19,4,9,"Hardware-based Trusted Execution Environments (TEEs) are widely deployed in mobile devices. Yet their use has been limited primarily to applications developed by the device vendors. Recent standardization of TEE interfaces by GlobalPlatform (GP) promises to partially address this problem by enabling GP-compliant trusted applications to run on TEEs from different vendors. Nevertheless ordinary developers wishing to develop trusted applications face significant challenges. Access to hardware TEE interfaces are difficult to obtain without support from vendors. Tools and software needed to develop and debug trusted applications may be expensive or non-existent. In this paper, we describe Open-TEE, a virtual, hardware-independent TEE implemented in software. Open-TEE conforms to GP specifications. It allows developers to develop and debug trusted applications with the same tools they use for developing software in general. Once a trusted application is fully debugged, it can be compiled for any actual hardware TEE. Through performance measurements and a user study we demonstrate that Open-TEE is efficient and easy to use. We have made Open-TEE freely available as open source.","",""
33,"Brian T. Mirletz, In-Won Park, R. Quinn, Vytas SunSpiral","Towards bridging the reality gap between tensegrity simulation and robotic hardware",2015,"","","","",489,"2024-08-22 15:04:59","","10.1109/IROS.2015.7354134","","",,,,,33,3.67,8,4,9,"Using a new hardware implementation of our designs for tunably compliant spine-like tensegrity robots, we show that the NASA Tensegrity Robotics Toolkit can effectively generate and predict desirable locomotion strategies for these many degree of freedom systems. Tensegrity, which provides structural integrity through a tension network, shows promise as a design strategy for more compliant robots capable of interaction with rugged environments, such as a tensegrity interplanetary probe prototype surviving multi-story drops. Due to the complexity of tensegrity structures, modeling through physics simulation and machine learning improves our ability to design and evaluate new structures and their controllers in a dynamic environment. The kinematics of our simulator, the open source NASA Tensegrity Robotics Toolkit, have been previously validated within 1.3% error on position through motion capture of the six strut robot ReCTeR. This paper provides additional validation of the dynamics through the direct comparison of the simulator to forces experienced by the latest version of the Tetraspine robot. These results give us confidence in our strategy of using tensegrity to impart future robotic systems with properties similar to biological systems such as increased flexibility, power, and mobility in extreme terrains.","",""
11,"Brien East, Sean DeLong, R. Manshaei, A. Arif, Ali Mazalek","Actibles: Open Source Active Tangibles",2016,"","","","",320,"2024-08-22 15:04:59","","10.1145/2992154.2996874","","",,,,,11,1.38,2,5,8,"Actibles are an open source hardware/software platform for creating active tangibles. Actibles contain a smartwatch core, which eases both hardware and software development, and enables application developers to leverage various web technologies. The smartwatch core is augmented by custom hardware that enables an expanded set of tangible interactions, including shaking, tilting, stacking and neighbouring, as well as on-screen gestures and integrated LED feedback. Actibles can be used both independently or in conjunction with other devices, such as interactive tabletops. We describe the Actible's technical specifications and demonstrate several example applications.","",""
26,"Bruno Sá, José Martins, Sandro Pinto","A First Look at RISC-V Virtualization From an Embedded Systems Perspective",2021,"","","","",612,"2024-08-22 15:04:59","","10.1109/tc.2021.3124320","","",,,,,26,8.67,9,3,3,"This article describes the first public implementation and evaluation of the latest version of the RISC-V hypervisor extension (H-extension v0.6.1) specification in a Rocket chip core. To perform a meaningful evaluation for modern multi-core embedded and mixed-criticality systems, we have ported Bao, an open-source static partitioning hypervisor, to RISC-V. We have also extended the RISC-V platform-level interrupt controller (PLIC) to enable direct guest interrupt injection with low and deterministic latency and we have enhanced the timer infrastructure to avoid trap and emulation overheads. Experiments were carried out in FireSim, a cycle-accurate, FPGA-accelerated simulator, and the system was also successfully deployed and tested in a Zynq UltraScale+ MPSoC ZCU104. Our hardware implementation was open-sourced and is currently in use by the RISC-V community towards the ratification of the H-extension specification.","",""
376,"C. Adjih, E. Baccelli, E. Fleury, Gaetan Harter, N. Mitton, Thomas Noël, R. Pissard-Gibollet, Frederic Saint-Marcel, G. Schreiner, J. Vandaele, T. Watteyne","FIT IoT-LAB: A large scale open experimental IoT testbed",2015,"","","","",414,"2024-08-22 15:04:59","","10.1109/WF-IoT.2015.7389098","","",,,,,376,41.78,38,11,9,"This paper introduces the FIT IoT-LAB testbed, an open testbed composed of 2728 low-power wireless nodes and 117 mobile robots available for experimenting with large-scale wireless IoT technologies, ranging from low-level protocols to advanced Internet services. IoT-LAB is built to accelerate the development of tomorrow's IoT technology by offering an accurate open-access and open-source multi-user scientific tool. The IoT-LAB testbed is deployed in 6 sites across France. Each site features different node and hardware capabilities, but all sites are interconnected and available through the same web portal, common REST interfaces and consistent CLI tools. The result is a heterogeneous testing environment, which covers a large spectrum of IoT use cases and applications. IoT-LAB is a one-of-a-kind facility, allowing anyone to test their solution at scale, experiment and fine-tune new networking concept.","",""
93,"C. Alappat, A. Basermann, A. Bishop, H. Fehske, G. Hager, O. Schenk, J. Thies, G. Wellein","A Recursive Algebraic Coloring Technique for Hardware-efficient Symmetric Sparse Matrix-vector Multiplication",2020,"","","","",370,"2024-08-22 15:04:59","","10.1145/3399732","","",,,,,93,23.25,12,8,4,"The symmetric sparse matrix-vector multiplication (SymmSpMV) is an important building block for many numerical linear algebra kernel operations or graph traversal applications. Parallelizing SymmSpMV on today’s multicore platforms with up to 100 cores is difficult due to the need to manage conflicting updates on the result vector. Coloring approaches can be used to solve this problem without data duplication, but existing coloring algorithms do not take load balancing and deep memory hierarchies into account, hampering scalability and full-chip performance. In this work, we propose the recursive algebraic coloring engine (RACE), a novel coloring algorithm and open-source library implementation that eliminates the shortcomings of previous coloring methods in terms of hardware efficiency and parallelization overhead. We describe the level construction, distance-k coloring, and load balancing steps in RACE, use it to parallelize SymmSpMV, and compare its performance on 31 sparse matrices with other state-of-the-art coloring techniques and Intel MKL on two modern multicore processors. RACE outperforms all other approaches substantially. By means of a parameterized roofline model, we analyze the SymmSpMV performance in detail and discuss outliers. While we focus on SymmSpMV in this article, our algorithm and software are applicable to any sparse matrix operation with data dependencies that can be resolved by distance-k coloring.","",""
15,"C. Coopmans, Michal Podhradský, Nathan Hoffer","Software- and hardware-in-the-loop verification of flight dynamics model and flight control simulation of a fixed-wing unmanned aerial vehicle",2015,"","","","",510,"2024-08-22 15:04:59","","10.1109/RED-UAS.2015.7440998","","",,,,,15,1.67,5,3,9,"Unmanned aerial system (UAS) use is ever-increasing. In this paper, it is shown that even with low-cost hardware and open-source software, simple numerical testing practices (software- and hardware-in-the-loop) can prove the accuracy and usefulness of an aeronautical flight model, as well as provide valuable pre-flight testing of many situations typically only encountered in flight: high winds, hardware failure, etc. Software and hardware simulation results are compared with actual flight testing results to show that these modeling and testing techniques are accurate and provide a useful testing platform for a small unmanned aerial vehicle. Source code used in simulation is open and provided to the community.","",""
41,"C. Denver, P. Gutmann","Proceedings of the 9th USENIX Security Symposium",,"","","","",846,"2024-08-22 15:04:59","","","","",,,,,41,0.00,21,2,,"Current crypto implementations rely on software running under general-purpose operating systems alongside a horde of untrusted applications, ActiveX controls, web browser plugins, mailers handling messages with embedded active content, and numerous other threats to security, with only the OS’s (often almost nonexistant) security to keep the two apart. This paper presents a general-purpose open-source crypto coprocessor capable of securely performing crypto operations such as key management, certificate creation and handling, and email encryption, decryption, and signing, at a cost one to two orders of magnitude below that of commercial equivalents while providing generally equivalent performance and a higher level of functionality. The paper examines various issues involved in designing the coprocessor, and explores options for hardware acceleration of crypto operations for extended performance above and beyond that offered by the basic coprocessor’s COTS hardware.","",""
100,"C. Deroulers, D. Ameisen, M. Badoual, C. Gerin, Alexandre Granier, M. Lartaud","Analyzing huge pathology images with open source software",2013,"","","","",348,"2024-08-22 15:04:59","","10.1186/1746-1596-8-92","","",,,,,100,9.09,17,6,11,"","",""
